ISO_code,Continent,Country/Region,Date,Susceptibles Smooth (S),Infected Smooth (I),Recovered Smooth (R),Deaths Smooth (D),Mu Smooth,Beta Smooth,Gamma Smooth,Positive Test Rate Smooth,Mobility Rate Smooth
ESP,Europe,Spain,2021-10-07,42282604.42857143,29364.0,4932166.142857143,88479.42857142858,0.0015653873855380122,0.06894721436221894,0.09436231094924633,0.02,0.009047619047619046
ESP,Europe,Spain,2021-10-08,42280820.0,28730.714285714286,4934538.857142857,88524.42857142858,0.0015653873855380122,0.06838810251028445,0.09421619558011966,0.021,0.009999999999999998
ESP,Europe,Spain,2021-10-09,42279035.571428575,28097.42857142857,4936911.571428572,88569.42857142858,0.0015653873855380122,0.06800985921082849,0.09442523758489572,0.021,0.009047619047619044
ESP,Europe,Spain,2021-10-10,42277251.14285715,27464.142857142866,4939284.285714285,88614.42857142858,0.0015339815030876488,0.0677957422810234,0.0943413221211966,0.021,0.023809523809523805
ESP,Europe,Spain,2021-10-11,42275529.85714287,26898.42857142857,4941528.428571428,88657.28571428571,0.0010747123273781023,0.06738247713877955,0.09403745361213207,0.022,0.037142857142857144
ESP,Europe,Spain,2021-10-12,42274065.85714285,26108.571428571428,4943752.857142857,88686.71428571429,0.0010500928434322332,0.07033612970412255,0.0933940272689526,0.022,0.01452380952380953
ESP,Europe,Spain,2021-10-13,42272536.85714286,25388.142857142866,4945975.0,88714.0,0.0012306855239583715,0.07314454222785828,0.09265833848518246,0.022,0.015000000000000008
ESP,Europe,Spain,2021-10-14,42270990.0,24760.42857142857,4948118.714285715,88744.85714285713,0.001183537990485001,0.07636754129682713,0.09177908734250256,0.022,0.014047619047619059
ESP,Europe,Spain,2021-10-15,42269451.85714285,24228.714285714286,4950160.571428572,88772.85714285713,0.001183537990485001,0.08003626402520182,0.0907507575888961,0.022,0.012380952380952387
ESP,Europe,Spain,2021-10-16,42267913.71428572,23697.0,4952202.428571428,88800.85714285713,0.001183537990485001,0.08409703578993115,0.09090414522736368,0.022,0.010714285714285723
ESP,Europe,Spain,2021-10-17,42266375.571428575,23165.285714285717,4954244.285714285,88828.85714285713,0.001270772407397082,0.08823749867040556,0.09088208976750592,0.023,0.00047619047619048606
ESP,Europe,Spain,2021-10-18,42264742.71428572,22836.285714285717,4956177.142857143,88857.85714285713,0.0014013434380377506,0.09133556545276876,0.09153505787735047,0.022,-0.011666666666666662
ESP,Europe,Spain,2021-10-19,42262840.0,22848.857142857134,4958035.285714285,88889.85714285713,0.0013324349239794127,0.09084060936224088,0.09269842109856333,0.023,0.011904761904761902
ESP,Europe,Spain,2021-10-20,42260970.14285715,22898.142857142866,4959825.428571428,88920.28571428571,0.0011570173934695991,0.0906930714670164,0.0939705937569829,0.024,0.009285714285714284
ESP,Europe,Spain,2021-10-21,42259107.57142857,23029.571428571428,4961530.142857143,88946.71428571429,0.0009784778382816784,0.09037290084688754,0.09550481559773603,0.024,0.007619047619047618
ESP,Europe,Spain,2021-10-22,42257201.0,23174.142857142866,4963269.571428572,88969.28571428571,0.0009784778382816784,0.08959523393723272,0.09729595115381102,0.025,0.004285714285714284
ESP,Europe,Spain,2021-10-23,42255294.42857143,23318.714285714286,4965009.0,88991.85714285713,0.0009784778382816784,0.08874679319060765,0.09758340372218297,0.025,0.005238095238095237
ESP,Europe,Spain,2021-10-24,42253387.85714287,23463.285714285717,4966748.428571428,89014.42857142858,0.0009514720993432873,0.08788608667673138,0.0977400575145262,0.025,0.006666666666666665
ESP,Europe,Spain,2021-10-25,42251482.28571428,23668.142857142866,4968426.857142857,89036.71428571429,0.0011252259940844878,0.08702777007553722,0.09687154935505428,0.025,0.005952380952380952
ESP,Europe,Spain,2021-10-26,42249571.42857143,24117.714285714286,4969861.428571428,89063.42857142858,0.0012110115177976694,0.08431688242559553,0.09663640184986376,0.026,0.005714285714285713
ESP,Europe,Spain,2021-10-27,42247660.0,24497.857142857134,4971363.142857143,89093.0,0.0012698263562574762,0.08188632644582856,0.09664573534055787,0.026,0.006904761904761905
ESP,Europe,Spain,2021-10-28,42245701.28571429,24909.142857142866,4972879.142857143,89124.42857142858,0.0013366303929952176,0.07907471337880938,0.09706946070090508,0.026,0.009047619047619046
ESP,Europe,Spain,2021-10-29,42243784.71428572,25281.857142857134,4974389.285714285,89158.14285714287,0.0013366303929952176,0.07733889025239918,0.09795855143875057,0.027,0.008333333333333335
ESP,Europe,Spain,2021-10-30,42241868.14285714,25654.571428571428,4975899.428571428,89191.85714285713,0.0013366303929952176,0.07620101580063042,0.0998530285660224,0.028,0.0028571428571428567
ESP,Europe,Spain,2021-10-31,42239951.57142857,26027.285714285717,4977409.571428572,89225.57142857142,0.0010119414029583595,0.07544142700373921,0.10151487854961368,0.028,0.011190476190476192
ESP,Europe,Spain,2021-11-01,42238675.71428572,25673.285714285717,4979013.428571428,89251.57142857142,0.0010658666534447583,0.08337325302166876,0.103554366995269,0.028,-0.018095238095238088
ESP,Europe,Spain,2021-11-02,42236843.571428575,25608.285714285717,4980884.142857143,89278.0,0.0010043790480988332,0.08755279216423008,0.10294715018833686,0.029,-0.020952380952380948
ESP,Europe,Spain,2021-11-03,42235046.42857143,25541.285714285717,4982723.571428572,89302.71428571429,0.0009071722430474777,0.09211006694206067,0.1020651643956992,0.031,-0.026428571428571423
ESP,Europe,Spain,2021-11-04,42233095.14285714,25634.285714285717,4984559.714285715,89324.85714285713,0.0008006089671707004,0.09609801009734986,0.10071506593478323,0.032,-0.031428571428571424
ESP,Europe,Spain,2021-11-05,42231025.0,25801.0,4986443.714285715,89344.28571428571,0.0008006089671707004,0.10001990139866056,0.09886179323667324,0.033,-0.03214285714285714
ESP,Europe,Spain,2021-11-06,42228954.85714285,25967.714285714286,4988327.714285715,89363.71428571429,0.0008006089671707004,0.10454336593021728,0.09775381399898372,0.034,-0.03071428571428571
ESP,Europe,Spain,2021-11-07,42226884.71428572,26134.42857142857,4990211.714285715,89383.14285714287,0.001080771876714398,0.10946143553976666,0.09667325893501763,0.034,-0.04357142857142856
ESP,Europe,Spain,2021-11-08,42223897.85714286,27210.857142857134,4992095.0,89410.28571428571,0.0007225217008461298,0.1049378473485567,0.09486417864687716,0.035,-0.015952380952380947
ESP,Europe,Spain,2021-11-09,42221742.42857143,27462.857142857134,4993979.142857143,89429.57142857142,0.0008122778100489569,0.11030030927569164,0.09448272855199906,0.036,-0.01833333333333333
ESP,Europe,Spain,2021-11-10,42218990.71428571,28310.571428571428,4995861.0,89451.71428571429,0.0008645009869660098,0.11218208614633468,0.0941439941125585,0.037,-0.018095238095238088
ESP,Europe,Spain,2021-11-11,42216096.85714286,29252.857142857134,4997788.285714285,89476.0,0.0008321912198612005,0.11444782782606,0.0934903994122308,0.039,-0.01857142857142857
ESP,Europe,Spain,2021-11-12,42213023.0,30419.714285714286,4999671.142857143,89500.14285714287,0.0008321912198612005,0.11655202175044453,0.09252618955515894,0.041,-0.01761904761904762
ESP,Europe,Spain,2021-11-13,42209949.14285714,31586.571428571428,5001554.0,89524.28571428571,0.0008321912198612005,0.11876389540369316,0.09083814725460766,0.042,-0.01619047619047619
ESP,Europe,Spain,2021-11-14,42206875.28571429,32753.42857142857,5003436.857142857,89548.42857142858,0.0007240826794981638,0.1209392295791486,0.08990595651743775,0.043,-0.016666666666666666
ESP,Europe,Spain,2021-11-15,42203318.42857143,35037.857142857145,5004686.714285715,89571.0,0.0008152186103102791,0.12146275610893885,0.0894457882598717,0.045,-0.019999999999999997
ESP,Europe,Spain,2021-11-16,42199177.14285714,37346.71428571428,5006492.428571428,89597.71428571429,0.0006077061052888827,0.11921547585823992,0.08856613580325881,0.048,-0.02095238095238095
ESP,Europe,Spain,2021-11-17,42195006.42857143,39722.42857142857,5008264.857142857,89620.28571428571,0.0005577634949894869,0.11949441564470893,0.08772296872165021,0.051,-0.020476190476190474
ESP,Europe,Spain,2021-11-18,42190545.85714286,42231.42857142857,5010194.0,89642.71428571429,0.0004639457850710215,0.11981014099087538,0.08663648184765885,0.053,-0.021428571428571425
ESP,Europe,Spain,2021-11-19,42185759.14285714,44947.857142857145,5012244.714285715,89662.28571428571,0.0004639457850710215,0.1199074084058164,0.08526524974096758,0.056,-0.022619047619047622
ESP,Europe,Spain,2021-11-20,42180972.42857143,47664.28571428573,5014295.428571428,89681.85714285713,0.0004639457850710215,0.11980405669646699,0.08424619883315107,0.057,-0.029285714285714283
ESP,Europe,Spain,2021-11-21,42176185.71428572,50380.714285714275,5016346.142857143,89701.42857142858,0.0003493287700125347,0.11955099674613602,0.08339422602552328,0.058,-0.03380952380952381
ESP,Europe,Spain,2021-11-22,42170530.85714286,53059.28571428573,5019305.857142857,89718.0,0.0003338398435790459,0.11927850371917564,0.08303051639806303,0.061,-0.039047619047619046
ESP,Europe,Spain,2021-11-23,42164492.28571429,56944.42857142857,5021442.0,89735.28571428571,0.00031240341022672184,0.11772878646877713,0.0834422484792906,0.063,-0.04476190476190477
ESP,Europe,Spain,2021-11-24,42158187.99999999,60500.714285714275,5024171.571428572,89753.71428571429,0.00027916212373151934,0.1173834516850356,0.08392903610647164,0.066,-0.049999999999999996
ESP,Europe,Spain,2021-11-25,42151463.28571428,64337.714285714275,5027041.142857143,89771.85714285713,0.00030635471714072577,0.11685208489384726,0.08439743860443076,0.068,-0.051904761904761905
ESP,Europe,Spain,2021-11-26,42144270.57142857,68460.0,5030090.857142857,89792.57142857142,0.00030635471714072577,0.11621089597033615,0.08480306790140728,0.07,-0.05095238095238096
ESP,Europe,Spain,2021-11-27,42137077.85714286,72582.28571428571,5033140.571428572,89813.28571428571,0.00030635471714072577,0.11543055468366654,0.08511498361641105,0.072,-0.05166666666666667
ESP,Europe,Spain,2021-11-28,42129885.14285714,76704.57142857142,5036190.285714285,89834.0,0.00033951286606290215,0.1145730309831549,0.08527259379131312,0.073,-0.05
ESP,Europe,Spain,2021-11-29,42121687.28571428,81343.0,5039724.571428572,89859.14285714287,0.0003288835420603141,0.11401851225967233,0.08437818083455352,0.076,-0.045714285714285714
ESP,Europe,Spain,2021-11-30,42112991.71428572,85897.42857142858,5043839.142857143,89885.71428571429,0.00029127038318115276,0.11101486939965684,0.08353662729767779,0.078,-0.03738095238095239
ESP,Europe,Spain,2021-12-01,42104009.14285714,90706.71428571428,5047987.285714285,89910.85714285713,0.0002946911463438887,0.10884635912438458,0.08272591865989895,0.08,-0.03380952380952381
ESP,Europe,Spain,2021-12-02,42094277.71428572,95972.71428571428,5052425.428571428,89938.14285714287,0.00029675517394881726,0.10548710653973363,0.08118378448854005,0.083,-0.0319047619047619
ESP,Europe,Spain,2021-12-03,42083999.71428572,101454.42857142855,5057192.571428572,89967.28571428571,0.00029675517394881726,0.10223894058967496,0.07898263918442873,0.085,-0.031190476190476196
ESP,Europe,Spain,2021-12-04,42073721.71428572,106936.14285714287,5061959.714285715,89996.42857142858,0.00029675517394881726,0.09911251753338032,0.07730745969186888,0.088,-0.023571428571428573
ESP,Europe,Spain,2021-12-05,42063443.71428571,112417.85714285713,5066726.857142857,90025.57142857142,0.0002061596709044665,0.09616840073071703,0.07571214933090897,0.09,-0.005714285714285713
ESP,Europe,Spain,2021-12-06,42056438.71428572,113763.0,5072365.142857143,90047.14285714287,0.0002461711361163285,0.10363621352468362,0.0737085545660761,0.093,-0.019285714285714288
ESP,Europe,Spain,2021-12-07,42044641.28571428,119512.71428571428,5078386.428571428,90073.57142857145,0.00020727273873030083,0.10451418200162757,0.07171511243227667,0.098,-0.013809523809523808
ESP,Europe,Spain,2021-12-08,42034349.0,123496.71428571428,5084672.285714285,90096.0,0.0002402009000225897,0.10973006816313703,0.06899084544587589,0.104,-0.04785714285714286
ESP,Europe,Spain,2021-12-09,42022355.0,128755.71428571428,5091378.857142857,90124.42857142855,0.000249753335916329,0.11454214153719212,0.06605129062374124,0.11,-0.04785714285714286
ESP,Europe,Spain,2021-12-10,42009881.42857143,134025.7142857143,5098550.857142857,90156.0,0.00025065273619622234,0.12037387733439245,0.06303047176631614,0.117,-0.05214285714285715
ESP,Europe,Spain,2021-12-11,41997407.85714285,139295.57142857142,5105722.857142857,90187.71428571428,0.00025065273619622234,0.12669132998061544,0.060653662013713736,0.12,-0.05214285714285715
ESP,Europe,Spain,2021-12-12,41984934.28571429,144565.42857142858,5112894.857142857,90219.42857142855,0.00034329154826085367,0.13318069023015935,0.060724868899116324,0.123,-0.05761904761904763
ESP,Europe,Spain,2021-12-13,41965346.14285714,155934.42857142858,5121067.571428572,90265.85714285713,0.0002828869868179921,0.1284333756471752,0.06142071810736097,0.126,-0.040000000000000015
ESP,Europe,Spain,2021-12-14,41948282.571428575,164285.42857142858,5129736.571428572,90309.42857142855,0.0003374675353028857,0.13197251742173313,0.06279132314675573,0.13,-0.044761904761904774
ESP,Europe,Spain,2021-12-15,41927341.85714286,176214.1428571429,5138694.0,90364.0,0.0002797500424948266,0.1308137560792698,0.06468085856588805,0.134,-0.007380952380952382
ESP,Europe,Spain,2021-12-16,41906045.71428572,187756.7142857143,5148398.142857143,90413.42857142855,0.0002493783891451519,0.13250191354373686,0.06689183290616706,0.14,-0.0047619047619047615
ESP,Europe,Spain,2021-12-17,41882426.14285714,201080.57142857145,5158647.0,90460.28571428572,0.0002484789888652585,0.13426462081791685,0.06913350822011899,0.144,-0.0016666666666666674
ESP,Europe,Spain,2021-12-18,41858806.57142857,214404.57142857145,5168895.857142857,90507.0,0.0002484789888652585,0.13512351270530573,0.07193563460553352,0.146,-0.0023809523809523803
ESP,Europe,Spain,2021-12-19,41835186.99999999,227728.57142857145,5179144.714285715,90553.71428571428,0.0002040064308430509,0.13533061907567664,0.0714694972815934,0.149,0.0
ESP,Europe,Spain,2021-12-20,41807295.71428572,248592.2857142857,5186128.142857143,90597.85714285713,0.0001998632480779969,0.1346871887325549,0.07153404834965718,0.155,-1.2390881971262907e-19
ESP,Europe,Spain,2021-12-21,41776020.571428575,268047.14285714284,5197899.142857143,90647.14285714287,0.00016643287131134748,0.13565087736727455,0.07108990206298184,0.164,0.0030952380952380953
ESP,Europe,Spain,2021-12-22,41740045.28571428,293707.14285714284,5208169.0,90692.57142857145,0.0001644455487246347,0.1359913674145516,0.07021642390274722,0.174,0.005238095238095238
ESP,Europe,Spain,2021-12-23,41697782.57142857,323954.0,5220134.571428572,90742.85714285713,0.00013925201940612582,0.1351702061581288,0.06878585142025982,0.183,0.007857142857142858
ESP,Europe,Spain,2021-12-24,41660285.42857143,348964.71428571426,5232576.571428572,90787.28571428572,0.00013925201940612582,0.14011679458396056,0.06702758150516615,0.193,-0.012857142857142859
ESP,Europe,Spain,2021-12-25,41622788.28571428,373975.5714285714,5245018.428571428,90831.71428571428,0.00013925201940612582,0.14542508717175476,0.06460844458763172,0.202,-0.07238095238095239
ESP,Europe,Spain,2021-12-26,41585291.14285715,398986.4285714286,5257460.285714285,90876.14285714287,0.00013121614898007169,0.1508872837106093,0.0615825497664889,0.209,-0.08666666666666667
ESP,Europe,Spain,2021-12-27,41528520.42857143,436166.0,5277002.0,90925.57142857145,0.00011824537599351653,0.1518558444315656,0.0582235352959868,0.226,-0.08833333333333335
ESP,Europe,Spain,2021-12-28,41464628.57142857,482985.5714285714,5294022.0,90977.85714285713,0.00011383984802868301,0.1515222735319806,0.05460811627904066,0.247,-0.09119047619047618
ESP,Europe,Spain,2021-12-29,41394919.71428572,531752.0,5314908.142857143,91034.14285714287,9.868921083450666e-05,0.15123576771257047,0.05167984586577012,0.269,-0.09071428571428572
ESP,Europe,Spain,2021-12-30,41312528.571428575,592841.2857142857,5336154.857142857,91089.28571428572,9.868921083450666e-05,0.14856975839641826,0.048530499822121605,0.292,-0.08714285714285715
ESP,Europe,Spain,2021-12-31,41230137.42857143,651604.5714285715,5359727.571428572,91144.42857142855,9.868921083450666e-05,0.14292672429226164,0.045287730875122535,0.307,-0.08190476190476192
ESP,Europe,Spain,2022-01-01,41147746.28571428,710367.7142857143,5383300.428571428,91199.57142857145,9.868921083450666e-05,0.13724838480058507,0.04602161232903384,0.314,-0.07238095238095237
ESP,Europe,Spain,2022-01-02,41065355.14285714,769130.8571428572,5406873.285714285,91254.71428571428,8.718065064295292e-05,0.1316023638642041,0.046024831632909255,0.321,-0.054999999999999986
ESP,Europe,Spain,2022-01-03,40960371.571428575,846205.2857142857,5434720.428571428,91316.71428571428,7.431556230381245e-05,0.1268935383965978,0.046278017473136056,0.333,-0.0519047619047619
ESP,Europe,Spain,2022-01-04,40852801.71428572,922487.0,5465946.285714285,91379.0,7.519833919425524e-05,0.12225198081236575,0.04653493777890093,0.346,-0.05452380952380952
ESP,Europe,Spain,2022-01-05,40740029.0,999257.5714285716,5501876.142857143,91451.28571428572,6.08947841229588e-05,0.117184434327665,0.046775737931534264,0.357,-0.05095238095238095
ESP,Europe,Spain,2022-01-06,40650354.57142857,1046657.8571428572,5544088.571428572,91513.0,7.240747175751332e-05,0.119094432385103,0.04682172038253536,0.367,-0.10595238095238094
ESP,Europe,Spain,2022-01-07,40526045.85714286,1133438.2857142857,5581541.285714285,91588.57142857145,7.240747175751332e-05,0.11358984798406538,0.04670065305888632,0.378,-0.1038095238095238
ESP,Europe,Spain,2022-01-08,40401737.14285714,1220218.7142857143,5618994.0,91664.14285714287,7.240747175751332e-05,0.10752458661236093,0.04390570752763299,0.38,-0.0664285714285714
ESP,Europe,Spain,2022-01-09,40277428.42857143,1306999.142857143,5656446.714285715,91739.71428571428,6.374239948426129e-05,0.10129479606782402,0.04455925144853912,0.387,-0.09166666666666666
ESP,Europe,Spain,2022-01-10,40164601.42857143,1363024.4285714286,5713168.0,91820.14285714287,7.225512347524799e-05,0.10183964266258444,0.04470811288111248,0.395,-0.10309523809523809
ESP,Europe,Spain,2022-01-11,40049322.0,1414365.1428571432,5777007.571428573,91919.28571428572,6.608329111938436e-05,0.10271553421991228,0.04514869954197824,0.398,-0.11
ESP,Europe,Spain,2022-01-12,39928050.42857143,1465888.2857142857,5846660.142857143,92015.14285714287,7.585647387240444e-05,0.10286296229705906,0.04567548130361322,0.395,-0.12666666666666668
ESP,Europe,Spain,2022-01-13,39784041.571428575,1527449.2857142857,5928996.142857143,92127.0,7.649203755388132e-05,0.09833918886699587,0.04621683971363024,0.388,-0.08904761904761904
ESP,Europe,Spain,2022-01-14,39651451.571428575,1577585.4285714286,6011332.142857143,92244.85714285713,7.649203755388132e-05,0.0964179957543106,0.04675840800762452,0.379,-0.08595238095238096
ESP,Europe,Spain,2022-01-15,39518861.57142857,1627721.5714285714,6093668.142857143,92362.71428571428,7.649203755388132e-05,0.0941023545961418,0.04720785956077927,0.377,-0.08452380952380953
ESP,Europe,Spain,2022-01-16,39386271.57142857,1677857.7142857143,6176004.142857143,92480.57142857145,7.513837122308272e-05,0.09159004229491384,0.04706553867210568,0.375,-0.08499999999999999
ESP,Europe,Spain,2022-01-17,39248099.71428571,1710985.5714285714,6280925.714285715,92603.0,7.509019811764187e-05,0.08911466280254728,0.047763961727367465,0.367,-0.08523809523809524
ESP,Europe,Spain,2022-01-18,39115709.28571428,1735740.7142857143,6388433.285714285,92730.71428571428,7.683080500368801e-05,0.08749333531852807,0.048508111688669135,0.359,-0.08547619047619048
ESP,Europe,Spain,2022-01-19,38986345.14285714,1752271.7142857143,6501133.714285715,92863.42857142855,8.026061003790425e-05,0.08653082421478149,0.049206993123853716,0.355,-0.08452380952380953
ESP,Europe,Spain,2022-01-20,38857225.85714287,1791638.4285714286,6590746.428571427,93003.28571428572,7.873240091036436e-05,0.08504966931620371,0.050039129295922365,0.354,-0.08428571428571428
ESP,Europe,Spain,2022-01-21,38731165.57142857,1793325.2857142857,6714979.571428573,93143.57142857145,7.873240091036436e-05,0.08472725577477623,0.05095375974712581,0.355,-0.08333333333333333
ESP,Europe,Spain,2022-01-22,38605105.28571428,1795012.1428571432,6839212.714285715,93283.85714285713,7.873240091036436e-05,0.08419452147301157,0.052307274567700617,0.355,-0.08285714285714285
ESP,Europe,Spain,2022-01-23,38479045.0,1796699.0,6963445.857142857,93424.14285714287,8.011160057019597e-05,0.08367062265023126,0.052259769499507114,0.353,-0.08380952380952379
ESP,Europe,Spain,2022-01-24,38356704.00000001,1806150.4285714286,7076192.428571427,93567.14285714287,8.69573036612217e-05,0.08316039575416452,0.052791782625157616,0.349,-0.08404761904761905
ESP,Europe,Spain,2022-01-25,38231448.0,1816069.1428571432,7191372.714285715,93724.14285714287,9.0810089973102e-05,0.0813915283325435,0.05289301887308105,0.346,-0.08309523809523808
ESP,Europe,Spain,2022-01-26,38109676.0,1816500.5714285718,7312548.428571427,93889.0,9.192641804800648e-05,0.07933463152393737,0.05294134987716535,0.343,-0.08166666666666667
ESP,Europe,Spain,2022-01-27,37991698.14285714,1790414.5714285714,7456445.428571427,94055.85714285713,9.776254279153386e-05,0.07725880210885902,0.05292581253595623,0.34,-0.07785714285714286
ESP,Europe,Spain,2022-01-28,37876887.85714285,1772577.7142857143,7588917.571428573,94230.85714285713,9.776254279153386e-05,0.07432866064135726,0.052869451688418535,0.335,-0.07333333333333333
ESP,Europe,Spain,2022-01-29,37762077.57142857,1754740.8571428568,7721389.714285715,94405.85714285713,9.776254279153386e-05,0.07017870208734622,0.05175677743484617,0.331,-0.06642857142857143
ESP,Europe,Spain,2022-01-30,37647267.28571428,1736904.0,7853861.857142857,94580.85714285713,9.975322918131015e-05,0.06507516788789587,0.049821122429977736,0.327,-0.0580952380952381
ESP,Europe,Spain,2022-01-31,37550072.571428575,1695873.4285714286,7991911.285714285,94756.71428571428,0.00010778051145565651,0.06152780218991628,0.04785256815006221,0.319,-0.05380952380952381
ESP,Europe,Spain,2022-02-01,37458164.14285714,1655339.5714285714,8124174.0,94936.28571428572,0.00011181474608258819,0.0581949839171463,0.0455122748904901,0.311,-0.04880952380952381
ESP,Europe,Spain,2022-02-02,37373017.28571429,1611074.1428571432,8253405.428571427,95117.14285714287,0.00011557471112742266,0.05543219402571879,0.04304731191634927,0.304,-0.04261904761904762
ESP,Europe,Spain,2022-02-03,37295944.71428572,1558985.4285714286,8382384.857142857,95299.0,9.911854419540374e-05,0.05367645749192757,0.04033511644264471,0.298,-0.037142857142857144
ESP,Europe,Spain,2022-02-04,37235861.0,1492995.7142857143,8508304.857142856,95452.42857142855,9.911854419540374e-05,0.055715437743062465,0.037490026737136334,0.294,-0.034761904761904765
ESP,Europe,Spain,2022-02-05,37175777.28571428,1427006.0,8634224.857142856,95605.85714285713,9.911854419540374e-05,0.05869059346169263,0.03785793824531352,0.29,-0.03404761904761904
ESP,Europe,Spain,2022-02-06,37115693.571428575,1361016.2857142857,8760144.857142856,95759.28571428572,0.00013910696950467802,0.06245147933025605,0.03726788336409425,0.285,-0.03119047619047619
ESP,Europe,Spain,2022-02-07,37053662.42857143,1300657.2857142857,8882342.857142856,95951.42857142855,0.00014750086863701681,0.06377073458481948,0.03742549464299588,0.28,-0.02642857142857143
ESP,Europe,Spain,2022-02-08,36996494.42857143,1232540.857142857,9007441.857142856,96136.85714285713,0.00016511744914438658,0.06536020417686239,0.037706701319286655,0.275,-0.023333333333333334
ESP,Europe,Spain,2022-02-09,36942666.85714285,1164567.5714285714,9129049.0,96330.57142857145,0.00020490553064745004,0.06646599408666859,0.03845592070884673,0.269,-0.021666666666666664
ESP,Europe,Spain,2022-02-10,36891884.0,1097315.7142857143,9246860.0,96554.28571428572,0.00026719493361873457,0.06704812764081983,0.039091567414872685,0.263,-0.02023809523809524
ESP,Europe,Spain,2022-02-11,36834100.57142857,1040184.5714285716,9361495.285714284,96833.57142857145,0.00026719493361873457,0.06418796036031878,0.03962525598817137,0.256,-0.016904761904761905
ESP,Europe,Spain,2022-02-12,36776317.14285714,983053.4285714284,9476130.57142857,97112.85714285713,0.00026719493361873457,0.06067605755040944,0.03747879676126963,0.251,-0.015000000000000001
ESP,Europe,Spain,2022-02-13,36718533.71428572,925922.2857142857,9590765.857142856,97392.14285714287,0.00030967740685331705,0.05658826993535726,0.03749192877970111,0.248,-0.017142857142857144
ESP,Europe,Spain,2022-02-14,36678900.142857134,868247.5714285716,9687784.714285716,97681.57142857145,0.0003258259710817715,0.056416009226872524,0.036574154038003744,0.238,-0.016428571428571428
ESP,Europe,Spain,2022-02-15,36640616.71428572,814520.0,9779513.57142857,97963.71428571428,0.0003825236952862524,0.05594808283210948,0.036424818394698216,0.229,-0.017380952380952382
ESP,Europe,Spain,2022-02-16,36606009.14285715,763856.2857142857,9864479.57142857,98269.0,0.0004082049004708342,0.05591237650132764,0.036784375179964406,0.219,-0.01738095238095238
ESP,Europe,Spain,2022-02-17,36574093.28571428,718580.8571428572,9941370.285714284,98569.57142857145,0.00041744080193533534,0.05618118440655179,0.0366625616732118,0.211,-0.01523809523809524
ESP,Europe,Spain,2022-02-18,36544804.42857143,687653.2857142857,10001300.57142857,98855.71428571428,0.00041744080193533534,0.05672928812333241,0.03613701871506732,0.205,-0.014761904761904763
ESP,Europe,Spain,2022-02-19,36515515.57142857,656725.7142857143,10061230.857142856,99141.85714285713,0.00041744080193533534,0.05795341890578805,0.03581724336912253,0.202,-0.01880952380952381
ESP,Europe,Spain,2022-02-20,36486226.71428572,625798.1428571428,10121161.142857144,99428.0,0.0004224609457549274,0.05984389889837038,0.03621438042822107,0.2,-0.014047619047619048
ESP,Europe,Spain,2022-02-21,36459784.71428571,590134.5714285715,10183000.142857144,99694.57142857145,0.0004138217818376904,0.06279321085122709,0.036992601309578384,0.192,-0.013333333333333334
ESP,Europe,Spain,2022-02-22,36435083.71428571,557606.0,10239982.714285716,99941.57142857145,0.00041678034204925297,0.06516883677031389,0.038296893406275935,0.186,-0.009761904761904763
ESP,Europe,Spain,2022-02-23,36410839.28571429,527990.0,10293616.57142857,100168.14285714287,0.00041231671272813836,0.06702777034857679,0.04078803981850149,0.18,-0.00880952380952381
ESP,Europe,Spain,2022-02-24,36386354.99999999,501707.7142857143,10344175.714285716,100375.57142857145,0.0004313448247668671,0.06755612959868205,0.043939675508205836,0.175,-0.011190476190476192
ESP,Europe,Spain,2022-02-25,36362311.85714286,468045.0,10401679.857142856,100577.28571428572,0.0004313448247668671,0.06777316900651803,0.047536448844037335,0.171,-0.015238095238095236
ESP,Europe,Spain,2022-02-26,36338268.71428572,434382.2857142858,10459184.0,100779.0,0.0004313448247668671,0.06827052226162325,0.049840325131558665,0.17,-0.011428571428571427
ESP,Europe,Spain,2022-02-27,36314225.57142857,400719.5714285714,10516688.142857144,100980.71428571428,0.00032188081153304533,0.06892503977016852,0.05225166217152825,0.169,-0.005238095238095238
ESP,Europe,Spain,2022-02-28,36297150.71428572,378314.85714285716,10556032.285714284,101116.14285714287,0.0004918861952421702,0.07429085609368903,0.054730849175582776,0.166,-0.007619047619047617
ESP,Europe,Spain,2022-03-01,36274880.42857143,362405.5714285714,10594033.57142857,101294.42857142855,0.00046105164436654875,0.07412985596986581,0.056184841999047726,0.165,-0.01142857142857143
ESP,Europe,Spain,2022-03-02,36254768.57142857,348057.85714285716,10628335.857142856,101451.71428571428,0.0004757174747797291,0.0752169233476888,0.057217309897261724,0.165,-0.013809523809523811
ESP,Europe,Spain,2022-03-03,36236478.42857143,334578.85714285716,10659951.142857144,101605.57142857145,0.0004688885872825629,0.07749469644242679,0.059186812361145036,0.167,-0.02
ESP,Europe,Spain,2022-03-04,36218920.71428571,322990.5714285714,10688953.857142856,101748.85714285713,0.0004688885872825629,0.08042561362755858,0.0619558397664034,0.168,-0.02095238095238095
ESP,Europe,Spain,2022-03-05,36201363.00000001,311402.2857142857,10717956.57142857,101892.14285714287,0.0004688885872825629,0.08368628145050898,0.06303542948688029,0.169,-0.022619047619047622
ESP,Europe,Spain,2022-03-06,36183805.28571429,299814.0,10746959.285714284,102035.42857142855,0.0005485309584090869,0.08717037466126121,0.06381924508409045,0.169,-0.038571428571428576
