ISO_code,Continent,Country/Region,Date,Total Confirmed,New Confirmed,New Confirmed Smooth (7 days),Total Confirmed Fixed (sum New Confirmed),Total Alive Confirmed Fixed (sum New Confirmed - Total Deaths),Accumulated Alive Confirmed in 14 days,Accumulated Alive Confirmed Smooth in 14 days
DEU,Europe,Germany,2020-01-28,4,3,0.5714285714285714,4,4,4,0.7142857142857143
DEU,Europe,Germany,2020-01-29,4,0,0.5714285714285714,4,4,4,1.2857142857142858
DEU,Europe,Germany,2020-01-30,4,0,0.5714285714285714,4,4,4,1.8571428571428572
DEU,Europe,Germany,2020-01-31,5,1,0.7142857142857143,5,5,5,2.5714285714285716
DEU,Europe,Germany,2020-02-01,8,3,1.1428571428571428,8,8,8,3.7142857142857144
DEU,Europe,Germany,2020-02-02,10,2,1.4285714285714286,10,10,10,5.142857142857143
DEU,Europe,Germany,2020-02-03,12,2,1.5714285714285714,12,12,12,6.714285714285714
DEU,Europe,Germany,2020-02-04,12,0,1.1428571428571428,12,12,12,7.857142857142857
DEU,Europe,Germany,2020-02-05,12,0,1.1428571428571428,12,12,12,9.0
DEU,Europe,Germany,2020-02-06,12,0,1.1428571428571428,12,12,12,10.142857142857142
DEU,Europe,Germany,2020-02-07,13,1,1.1428571428571428,13,13,13,11.285714285714286
DEU,Europe,Germany,2020-02-08,13,0,0.7142857142857143,13,13,13,12.0
DEU,Europe,Germany,2020-02-09,14,1,0.5714285714285714,14,14,14,12.571428571428571
DEU,Europe,Germany,2020-02-10,14,0,0.2857142857142857,14,14,13,12.714285714285714
DEU,Europe,Germany,2020-02-11,16,2,0.5714285714285714,16,16,12,12.714285714285714
DEU,Europe,Germany,2020-02-12,16,0,0.5714285714285714,16,16,12,12.714285714285714
DEU,Europe,Germany,2020-02-13,16,0,0.5714285714285714,16,16,12,12.714285714285714
DEU,Europe,Germany,2020-02-14,16,0,0.42857142857142855,16,16,11,12.428571428571429
DEU,Europe,Germany,2020-02-15,16,0,0.42857142857142855,16,16,8,11.714285714285714
DEU,Europe,Germany,2020-02-16,16,0,0.2857142857142857,16,16,6,10.571428571428571
DEU,Europe,Germany,2020-02-17,16,0,0.2857142857142857,16,16,4,9.285714285714286
DEU,Europe,Germany,2020-02-18,16,0,0.0,16,16,4,8.142857142857142
DEU,Europe,Germany,2020-02-19,16,0,0.0,16,16,4,7.0
DEU,Europe,Germany,2020-02-20,16,0,0.0,16,16,4,5.857142857142857
DEU,Europe,Germany,2020-02-21,16,0,0.0,16,16,3,4.714285714285714
DEU,Europe,Germany,2020-02-22,16,0,0.0,16,16,3,4.0
DEU,Europe,Germany,2020-02-23,16,0,0.0,16,16,2,3.4285714285714284
DEU,Europe,Germany,2020-02-24,16,0,0.0,16,16,2,3.142857142857143
DEU,Europe,Germany,2020-02-25,17,1,0.14285714285714285,17,17,1,2.7142857142857144
DEU,Europe,Germany,2020-02-26,27,10,1.5714285714285714,27,27,11,3.7142857142857144
DEU,Europe,Germany,2020-02-27,46,19,4.285714285714286,46,46,30,7.428571428571429
DEU,Europe,Germany,2020-02-28,48,2,4.571428571428571,48,48,32,11.571428571428571
DEU,Europe,Germany,2020-02-29,79,31,9.0,79,79,63,20.142857142857142
DEU,Europe,Germany,2020-03-01,130,51,16.285714285714285,130,130,114,36.142857142857146
DEU,Europe,Germany,2020-03-02,159,29,20.428571428571427,159,159,143,56.285714285714285
DEU,Europe,Germany,2020-03-03,196,37,25.571428571428573,196,196,180,81.85714285714286
DEU,Europe,Germany,2020-03-04,262,66,33.57142857142857,262,262,246,115.42857142857143
DEU,Europe,Germany,2020-03-05,482,220,62.285714285714285,482,482,466,177.71428571428572
DEU,Europe,Germany,2020-03-06,670,188,88.85714285714286,670,670,654,266.57142857142856
DEU,Europe,Germany,2020-03-07,799,129,102.85714285714286,799,799,783,369.42857142857144
DEU,Europe,Germany,2020-03-08,1040,241,130.0,1040,1040,1024,499.42857142857144
DEU,Europe,Germany,2020-03-09,1176,136,145.28571428571428,1176,1174,1158,644.4285714285714
DEU,Europe,Germany,2020-03-10,1457,281,180.14285714285714,1457,1455,1438,824.1428571428571
DEU,Europe,Germany,2020-03-11,1908,451,235.14285714285714,1908,1905,1878,1057.2857142857142
DEU,Europe,Germany,2020-03-12,2078,170,228.0,2078,2075,2029,1280.5714285714287
DEU,Europe,Germany,2020-03-13,3675,1597,429.2857142857143,3675,3668,3620,1704.2857142857142
DEU,Europe,Germany,2020-03-14,4585,910,540.8571428571429,4585,4576,4497,2234.8571428571427
DEU,Europe,Germany,2020-03-15,5795,1210,679.2857142857143,5795,5784,5654,2896.285714285714
DEU,Europe,Germany,2020-03-16,7272,1477,870.8571428571429,7272,7255,7096,3744.5714285714284
DEU,Europe,Germany,2020-03-17,9257,1985,1114.2857142857142,9257,9233,9037,4830.142857142857
DEU,Europe,Germany,2020-03-18,12327,3070,1488.4285714285713,12327,12299,12037,6281.428571428572
DEU,Europe,Germany,2020-03-19,15320,2993,1891.7142857142858,15320,15276,14794,8105.0
DEU,Europe,Germany,2020-03-20,19848,4528,2310.4285714285716,19848,19781,19111,10318.0
DEU,Europe,Germany,2020-03-21,22213,2365,2518.285714285714,22213,22129,21330,12722.714285714286
DEU,Europe,Germany,2020-03-22,24873,2660,2725.4285714285716,24873,24779,23739,15306.285714285714
DEU,Europe,Germany,2020-03-23,29056,4183,3112.0,29056,28933,27759,18258.14285714286
DEU,Europe,Germany,2020-03-24,32986,3930,3389.8571428571427,32986,32829,31374,21449.14285714286
DEU,Europe,Germany,2020-03-25,37323,4337,3570.8571428571427,37323,37117,35212,24759.85714285714
DEU,Europe,Germany,2020-03-26,43938,6615,4088.285714285714,43938,43671,41596,28588.714285714286
DEU,Europe,Germany,2020-03-27,50871,6933,4431.857142857143,50871,50529,46861,32553.0
DEU,Europe,Germany,2020-03-28,57695,6824,5068.857142857143,57695,57262,52686,37032.42857142857
DEU,Europe,Germany,2020-03-29,62095,4400,5317.428571428572,62095,61562,55778,41609.42857142857
DEU,Europe,Germany,2020-03-30,66885,4790,5404.142857142857,66885,66240,58985,46070.28571428572
DEU,Europe,Germany,2020-03-31,71808,4923,5546.0,71808,71033,61800,50416.857142857145
DEU,Europe,Germany,2020-04-01,77872,6064,5792.714285714285,77872,76952,64653,54622.71428571428
DEU,Europe,Germany,2020-04-02,84794,6922,5836.571428571428,84794,83687,68411,58453.42857142857
DEU,Europe,Germany,2020-04-03,91159,6365,5755.428571428572,91159,89884,70103,61773.71428571428
DEU,Europe,Germany,2020-04-04,96092,4933,5485.285714285715,96092,94648,72519,64607.0
DEU,Europe,Germany,2020-04-05,100123,4031,5432.571428571428,100123,98539,73760,67175.85714285714
DEU,Europe,Germany,2020-04-06,103374,3251,5212.714285714285,103374,101564,72631,69125.28571428571
DEU,Europe,Germany,2020-04-07,107663,4289,5122.142857142857,107663,105647,72818,70699.28571428571
DEU,Europe,Germany,2020-04-08,113296,5633,5060.571428571428,113296,110947,73830,72010.28571428571
DEU,Europe,Germany,2020-04-09,118181,4885,4769.571428571428,118181,115574,71903,72509.14285714286
DEU,Europe,Germany,2020-04-10,122171,3990,4430.285714285715,122171,119404,68875,72333.71428571429
DEU,Europe,Germany,2020-04-11,124908,2737,4116.571428571428,124908,122141,64879,71242.28571428571
DEU,Europe,Germany,2020-04-12,127854,2946,3961.5714285714284,127854,124801,63239,69739.28571428571
DEU,Europe,Germany,2020-04-13,130072,2218,3814.0,130072,126847,60607,68021.57142857143
DEU,Europe,Germany,2020-04-14,131359,1287,3385.1428571428573,131359,128034,57001,65762.0
DEU,Europe,Germany,2020-04-15,134753,3394,3065.285714285714,134753,130918,53966,62924.28571428572
DEU,Europe,Germany,2020-04-16,137698,2945,2788.1428571428573,137698,133615,49928,59785.0
DEU,Europe,Germany,2020-04-17,141397,3699,2746.5714285714284,141397,137014,47130,56678.57142857143
DEU,Europe,Germany,2020-04-18,143342,1945,2633.4285714285716,143342,138852,44204,53725.0
DEU,Europe,Germany,2020-04-19,145184,1842,2475.714285714286,145184,140567,42028,50694.857142857145
DEU,Europe,Germany,2020-04-20,147065,1881,2427.5714285714284,147065,142172,40608,47837.857142857145
DEU,Europe,Germany,2020-04-21,148291,1226,2418.8571428571427,148291,143227,37580,45063.42857142857
DEU,Europe,Germany,2020-04-22,150648,2357,2270.714285714286,150648,145338,34391,42267.0
DEU,Europe,Germany,2020-04-23,153129,2481,2204.4285714285716,153129,147523,31949,39698.57142857143
DEU,Europe,Germany,2020-04-24,154999,1870,1943.142857142857,154999,149208,29804,37223.42857142857
DEU,Europe,Germany,2020-04-25,156513,1514,1881.5714285714287,156513,150605,28464,34974.857142857145
DEU,Europe,Germany,2020-04-26,157770,1257,1798.0,157770,151763,26962,32822.57142857143
DEU,Europe,Germany,2020-04-27,158758,988,1670.4285714285713,158758,152601,25754,30700.571428571428
DEU,Europe,Germany,2020-04-28,159912,1154,1660.142857142857,159912,153567,25533,28979.571428571428
DEU,Europe,Germany,2020-04-29,161539,1627,1555.857142857143,161539,155041,24123,27512.714285714286
DEU,Europe,Germany,2020-04-30,163009,1470,1411.4285714285713,163009,156355,22740,26197.14285714286
DEU,Europe,Germany,2020-05-01,164077,1068,1296.857142857143,164077,157310,20296,24838.85714285714
DEU,Europe,Germany,2020-05-02,164967,890,1207.7142857142858,164967,158124,19272,23525.714285714286
DEU,Europe,Germany,2020-05-03,165664,697,1127.7142857142858,165664,158767,18200,22274.0
DEU,Europe,Germany,2020-05-04,166152,488,1056.2857142857142,166152,159128,16956,21017.14285714286
DEU,Europe,Germany,2020-05-05,167007,855,1013.5714285714286,167007,159983,16756,19763.285714285714
DEU,Europe,Germany,2020-05-06,168162,1155,946.1428571428571,168162,160856,15518,18534.0
DEU,Europe,Germany,2020-05-07,169430,1268,917.2857142857143,169430,162007,14484,17354.571428571428
DEU,Europe,Germany,2020-05-08,170588,1158,930.1428571428571,170588,163047,13839,16432.14285714286
DEU,Europe,Germany,2020-05-09,171324,736,908.1428571428571,171324,163744,13139,15556.0
DEU,Europe,Germany,2020-05-10,171879,555,887.8571428571429,171879,164279,12516,14744.0
DEU,Europe,Germany,2020-05-11,172576,697,917.7142857142857,172576,164884,12283,14076.42857142857
DEU,Europe,Germany,2020-05-12,173171,595,880.5714285714286,173171,165402,11835,13373.42857142857
DEU,Europe,Germany,2020-05-13,174098,927,848.0,174098,166206,11165,12751.57142857143
DEU,Europe,Germany,2020-05-14,174478,380,721.1428571428571,174478,166563,10208,12140.714285714286
DEU,Europe,Germany,2020-05-15,175233,755,663.5714285714286,175233,167305,9995,11591.57142857143
DEU,Europe,Germany,2020-05-16,175752,519,632.5714285714286,175752,167783,9659,11094.42857142857
DEU,Europe,Germany,2020-05-17,176369,617,641.4285714285714,176369,168376,9609,10679.142857142857
DEU,Europe,Germany,2020-05-18,176551,182,567.8571428571429,176551,168517,9389,10265.714285714286
DEU,Europe,Germany,2020-05-19,177778,1227,658.1428571428571,177778,169666,9683,9958.285714285714
DEU,Europe,Germany,2020-05-20,178473,695,625.0,178473,170298,9442,9712.142857142857
