ISO_code,Continent,Country/Region,Date,Susceptibles Smooth (S),Infected Smooth (I),Recovered Smooth (R),Deaths Smooth (D),Total Population (N),Total Population Without Deahts (N Alive)
ESP,Europe,Spain,2021-10-11,42275529.85714287,26898.42857142857,4941528.428571428,88657.28571428571,47332614.00000001,47243956.714285724
ESP,Europe,Spain,2021-10-12,42274065.85714285,26108.571428571428,4943752.857142857,88686.71428571429,47332614.0,47243927.28571428
ESP,Europe,Spain,2021-10-13,42272536.85714286,25388.142857142862,4945975.0,88714.0,47332614.0,47243900.0
ESP,Europe,Spain,2021-10-14,42270990.0,24760.42857142857,4948118.714285715,88744.85714285713,47332614.0,47243869.14285714
ESP,Europe,Spain,2021-10-15,42269451.85714285,24228.714285714286,4950160.571428572,88772.85714285713,47332614.0,47243841.14285714
ESP,Europe,Spain,2021-10-16,42267913.71428572,23697.0,4952202.428571428,88800.85714285713,47332614.0,47243813.14285714
ESP,Europe,Spain,2021-10-17,42266375.571428575,23165.285714285717,4954244.285714285,88828.85714285713,47332614.0,47243785.14285714
ESP,Europe,Spain,2021-10-18,42264742.71428572,22836.285714285717,4956177.142857143,88857.85714285713,47332614.0,47243756.14285714
ESP,Europe,Spain,2021-10-19,42262840.0,22848.857142857138,4958035.285714285,88889.85714285713,47332614.0,47243724.14285714
ESP,Europe,Spain,2021-10-20,42260970.14285715,22898.142857142862,4959825.428571428,88920.28571428571,47332614.0,47243693.71428572
ESP,Europe,Spain,2021-10-21,42259107.57142857,23029.571428571428,4961530.142857143,88946.71428571429,47332614.0,47243667.28571428
ESP,Europe,Spain,2021-10-22,42257201.0,23174.142857142862,4963269.571428572,88969.28571428571,47332614.0,47243644.71428572
ESP,Europe,Spain,2021-10-23,42255294.42857143,23318.714285714286,4965009.0,88991.85714285713,47332614.00000001,47243622.14285715
ESP,Europe,Spain,2021-10-24,42253387.85714287,23463.285714285717,4966748.428571428,89014.42857142858,47332614.00000001,47243599.57142858
ESP,Europe,Spain,2021-10-25,42251482.28571428,23668.142857142862,4968426.857142857,89036.71428571429,47332614.0,47243577.28571428
ESP,Europe,Spain,2021-10-26,42249571.42857143,24117.714285714286,4969861.428571428,89063.42857142858,47332614.0,47243550.571428575
ESP,Europe,Spain,2021-10-27,42247660.0,24497.857142857138,4971363.142857143,89093.0,47332614.0,47243521.0
ESP,Europe,Spain,2021-10-28,42245701.28571429,24909.142857142862,4972879.142857143,89124.42857142858,47332614.0,47243489.571428575
ESP,Europe,Spain,2021-10-29,42243784.71428572,25281.857142857138,4974389.285714285,89158.14285714287,47332614.0,47243455.85714286
ESP,Europe,Spain,2021-10-30,42241868.14285714,25654.571428571428,4975899.428571428,89191.85714285713,47332614.0,47243422.14285714
ESP,Europe,Spain,2021-10-31,42239951.57142857,26027.285714285717,4977409.571428572,89225.57142857142,47332614.0,47243388.428571425
ESP,Europe,Spain,2021-11-01,42238675.71428572,25673.285714285717,4979013.428571428,89251.57142857142,47332614.0,47243362.428571425
ESP,Europe,Spain,2021-11-02,42236843.571428575,25608.285714285717,4980884.142857143,89278.0,47332614.0,47243336.0
ESP,Europe,Spain,2021-11-03,42235046.42857143,25541.285714285717,4982723.571428572,89302.71428571429,47332614.00000001,47243311.28571429
ESP,Europe,Spain,2021-11-04,42233095.14285714,25634.285714285717,4984559.714285715,89324.85714285713,47332614.0,47243289.14285714
ESP,Europe,Spain,2021-11-05,42231025.0,25801.0,4986443.714285715,89344.28571428571,47332614.0,47243269.71428572
ESP,Europe,Spain,2021-11-06,42228954.85714285,25967.714285714286,4988327.714285715,89363.71428571429,47332614.0,47243250.28571428
ESP,Europe,Spain,2021-11-07,42226884.71428572,26134.42857142857,4990211.714285715,89383.14285714287,47332614.0,47243230.85714286
ESP,Europe,Spain,2021-11-08,42223897.85714286,27210.857142857138,4992095.0,89410.28571428571,47332614.0,47243203.71428572
ESP,Europe,Spain,2021-11-09,42221742.42857143,27462.857142857138,4993979.142857143,89429.57142857142,47332614.00000001,47243184.42857143
ESP,Europe,Spain,2021-11-10,42218990.71428571,28310.571428571428,4995861.0,89451.71428571429,47332614.0,47243162.28571428
ESP,Europe,Spain,2021-11-11,42216096.85714286,29252.857142857138,4997788.285714285,89476.0,47332614.0,47243138.0
ESP,Europe,Spain,2021-11-12,42213023.0,30419.714285714286,4999671.142857143,89500.14285714287,47332614.0,47243113.85714286
ESP,Europe,Spain,2021-11-13,42209949.14285714,31586.571428571428,5001554.0,89524.28571428571,47332614.0,47243089.71428572
ESP,Europe,Spain,2021-11-14,42206875.28571429,32753.42857142857,5003436.857142857,89548.42857142858,47332614.0,47243065.571428575
ESP,Europe,Spain,2021-11-15,42203318.42857143,35037.857142857145,5004686.714285715,89571.0,47332614.00000001,47243043.00000001
ESP,Europe,Spain,2021-11-16,42199177.14285714,37346.71428571428,5006492.428571428,89597.71428571429,47332614.0,47243016.28571428
ESP,Europe,Spain,2021-11-17,42195006.42857143,39722.42857142857,5008264.857142857,89620.28571428571,47332614.0,47242993.71428572
ESP,Europe,Spain,2021-11-18,42190545.85714286,42231.42857142857,5010194.0,89642.71428571429,47332614.0,47242971.28571428
ESP,Europe,Spain,2021-11-19,42185759.14285714,44947.857142857145,5012244.714285715,89662.28571428571,47332614.0,47242951.71428572
ESP,Europe,Spain,2021-11-20,42180972.42857143,47664.285714285725,5014295.428571428,89681.85714285713,47332614.0,47242932.14285714
ESP,Europe,Spain,2021-11-21,42176185.71428572,50380.714285714275,5016346.142857143,89701.42857142858,47332614.0,47242912.571428575
ESP,Europe,Spain,2021-11-22,42170530.85714286,53059.285714285725,5019305.857142857,89718.0,47332614.0,47242896.0
ESP,Europe,Spain,2021-11-23,42164492.28571429,56944.42857142857,5021442.0,89735.28571428571,47332614.0,47242878.71428572
ESP,Europe,Spain,2021-11-24,42158187.99999999,60500.714285714275,5024171.571428572,89753.71428571429,47332614.0,47242860.28571428
ESP,Europe,Spain,2021-11-25,42151463.28571428,64337.714285714275,5027041.142857143,89771.85714285713,47332614.0,47242842.14285714
ESP,Europe,Spain,2021-11-26,42144270.57142857,68460.0,5030090.857142857,89792.57142857142,47332614.0,47242821.428571425
ESP,Europe,Spain,2021-11-27,42137077.85714286,72582.28571428571,5033140.571428572,89813.28571428571,47332614.0,47242800.71428572
ESP,Europe,Spain,2021-11-28,42129885.14285714,76704.57142857142,5036190.285714285,89834.0,47332614.0,47242780.0
ESP,Europe,Spain,2021-11-29,42121687.28571428,81343.0,5039724.571428572,89859.14285714287,47332614.0,47242754.85714286
ESP,Europe,Spain,2021-11-30,42112991.71428572,85897.42857142858,5043839.142857143,89885.71428571429,47332614.0,47242728.28571428
ESP,Europe,Spain,2021-12-01,42104009.14285714,90706.71428571428,5047987.285714285,89910.85714285713,47332614.0,47242703.14285714
ESP,Europe,Spain,2021-12-02,42094277.71428572,95972.71428571428,5052425.428571428,89938.14285714287,47332614.0,47242675.85714286
ESP,Europe,Spain,2021-12-03,42083999.71428572,101454.42857142855,5057192.571428572,89967.28571428571,47332614.0,47242646.71428572
ESP,Europe,Spain,2021-12-04,42073721.71428572,106936.14285714287,5061959.714285715,89996.42857142858,47332614.0,47242617.571428575
ESP,Europe,Spain,2021-12-05,42063443.71428571,112417.85714285713,5066726.857142857,90025.57142857142,47332614.0,47242588.428571425
ESP,Europe,Spain,2021-12-06,42056438.71428572,113763.0,5072365.142857143,90047.14285714287,47332614.0,47242566.85714286
ESP,Europe,Spain,2021-12-07,42044641.28571428,119512.71428571428,5078386.428571428,90073.57142857145,47332614.0,47242540.428571425
ESP,Europe,Spain,2021-12-08,42034349.0,123496.71428571428,5084672.285714285,90096.0,47332614.0,47242518.0
ESP,Europe,Spain,2021-12-09,42022355.0,128755.71428571428,5091378.857142857,90124.42857142855,47332614.0,47242489.571428575
ESP,Europe,Spain,2021-12-10,42009881.42857143,134025.7142857143,5098550.857142857,90156.0,47332614.00000001,47242458.00000001
ESP,Europe,Spain,2021-12-11,41997407.85714285,139295.57142857142,5105722.857142857,90187.71428571428,47332614.0,47242426.28571428
ESP,Europe,Spain,2021-12-12,41984934.28571429,144565.42857142858,5112894.857142857,90219.42857142855,47332614.0,47242394.571428575
ESP,Europe,Spain,2021-12-13,41965346.14285714,155934.42857142858,5121067.571428572,90265.85714285713,47332614.0,47242348.14285714
ESP,Europe,Spain,2021-12-14,41948282.571428575,164285.42857142858,5129736.571428572,90309.42857142855,47332614.0,47242304.571428575
ESP,Europe,Spain,2021-12-15,41927341.85714286,176214.1428571429,5138694.0,90364.0,47332614.0,47242250.0
ESP,Europe,Spain,2021-12-16,41906045.71428572,187756.7142857143,5148398.142857143,90413.42857142855,47332614.0,47242200.571428575
ESP,Europe,Spain,2021-12-17,41882426.14285714,201080.57142857145,5158647.0,90460.28571428572,47332614.0,47242153.71428572
ESP,Europe,Spain,2021-12-18,41858806.57142857,214404.57142857145,5168895.857142857,90507.0,47332614.0,47242107.0
ESP,Europe,Spain,2021-12-19,41835186.99999999,227728.57142857145,5179144.714285715,90553.71428571428,47332614.0,47242060.28571428
ESP,Europe,Spain,2021-12-20,41807295.71428572,248592.2857142857,5186128.142857143,90597.85714285713,47332614.0,47242016.14285714
ESP,Europe,Spain,2021-12-21,41776020.571428575,268047.14285714284,5197899.142857143,90647.14285714287,47332614.0,47241966.85714286
ESP,Europe,Spain,2021-12-22,41740045.28571428,293707.14285714284,5208169.0,90692.57142857145,47332614.0,47241921.428571425
ESP,Europe,Spain,2021-12-23,41697782.57142857,323954.0,5220134.571428572,90742.85714285713,47332614.0,47241871.14285714
ESP,Europe,Spain,2021-12-24,41660285.42857143,348964.71428571426,5232576.571428572,90787.28571428572,47332614.00000001,47241826.714285724
ESP,Europe,Spain,2021-12-25,41622788.28571428,373975.5714285714,5245018.428571428,90831.71428571428,47332614.0,47241782.28571428
ESP,Europe,Spain,2021-12-26,41585291.14285715,398986.4285714286,5257460.285714285,90876.14285714287,47332614.0,47241737.85714286
ESP,Europe,Spain,2021-12-27,41528520.42857143,436166.0,5277002.0,90925.57142857145,47332614.00000001,47241688.42857143
ESP,Europe,Spain,2021-12-28,41464628.57142857,482985.5714285714,5294022.0,90977.85714285713,47332614.0,47241636.14285714
ESP,Europe,Spain,2021-12-29,41394919.71428572,531752.0,5314908.142857143,91034.14285714287,47332614.0,47241579.85714286
ESP,Europe,Spain,2021-12-30,41312528.571428575,592841.2857142857,5336154.857142857,91089.28571428572,47332614.0,47241524.71428572
ESP,Europe,Spain,2021-12-31,41230137.42857143,651604.5714285715,5359727.571428572,91144.42857142855,47332614.00000001,47241469.57142858
ESP,Europe,Spain,2022-01-01,41147746.28571428,710367.7142857143,5383300.428571428,91199.57142857145,47332614.0,47241414.428571425
ESP,Europe,Spain,2022-01-02,41065355.14285714,769130.8571428572,5406873.285714285,91254.71428571428,47332614.0,47241359.28571428
ESP,Europe,Spain,2022-01-03,40960371.571428575,846205.2857142857,5434720.428571428,91316.71428571428,47332614.0,47241297.28571428
ESP,Europe,Spain,2022-01-04,40852801.71428572,922487.0,5465946.285714285,91379.0,47332614.0,47241235.0
ESP,Europe,Spain,2022-01-05,40740029.0,999257.5714285716,5501876.142857143,91451.28571428572,47332614.0,47241162.71428572
ESP,Europe,Spain,2022-01-06,40650354.57142857,1046657.8571428572,5544088.571428572,91513.0,47332614.0,47241101.0
ESP,Europe,Spain,2022-01-07,40526045.85714286,1133438.2857142857,5581541.285714285,91588.57142857145,47332614.0,47241025.428571425
ESP,Europe,Spain,2022-01-08,40401737.14285714,1220218.7142857143,5618994.0,91664.14285714287,47332614.0,47240949.85714286
ESP,Europe,Spain,2022-01-09,40277428.42857143,1306999.142857143,5656446.714285715,91739.71428571428,47332614.00000001,47240874.28571429
ESP,Europe,Spain,2022-01-10,40164601.42857143,1363024.4285714286,5713168.0,91820.14285714287,47332614.0,47240793.85714286
ESP,Europe,Spain,2022-01-11,40049322.0,1414365.1428571432,5777007.571428573,91919.28571428572,47332614.0,47240694.71428572
ESP,Europe,Spain,2022-01-12,39928050.42857143,1465888.2857142857,5846660.142857143,92015.14285714287,47332614.0,47240598.85714286
ESP,Europe,Spain,2022-01-13,39784041.571428575,1527449.2857142857,5928996.142857143,92127.0,47332614.0,47240487.0
ESP,Europe,Spain,2022-01-14,39651451.571428575,1577585.4285714286,6011332.142857143,92244.85714285713,47332614.0,47240369.14285714
ESP,Europe,Spain,2022-01-15,39518861.57142857,1627721.5714285714,6093668.142857143,92362.71428571428,47332614.0,47240251.28571428
ESP,Europe,Spain,2022-01-16,39386271.57142857,1677857.7142857143,6176004.142857143,92480.57142857145,47332614.0,47240133.428571425
ESP,Europe,Spain,2022-01-17,39248099.71428571,1710985.5714285714,6280925.714285715,92603.0,47332614.0,47240011.0
ESP,Europe,Spain,2022-01-18,39115709.28571428,1735740.7142857143,6388433.285714285,92730.71428571428,47332614.0,47239883.28571428
ESP,Europe,Spain,2022-01-19,38986345.14285714,1752271.7142857143,6501133.714285715,92863.42857142855,47332614.0,47239750.571428575
ESP,Europe,Spain,2022-01-20,38857225.85714287,1791638.4285714286,6590746.428571427,93003.28571428572,47332614.00000001,47239610.714285724
ESP,Europe,Spain,2022-01-21,38731165.57142857,1793325.2857142857,6714979.571428573,93143.57142857145,47332614.0,47239470.428571425
ESP,Europe,Spain,2022-01-22,38605105.28571428,1795012.1428571432,6839212.714285715,93283.85714285713,47332614.0,47239330.14285714
ESP,Europe,Spain,2022-01-23,38479045.0,1796699.0,6963445.857142857,93424.14285714287,47332614.0,47239189.85714286
ESP,Europe,Spain,2022-01-24,38356704.00000001,1806150.4285714286,7076192.428571427,93567.14285714287,47332614.0,47239046.85714286
ESP,Europe,Spain,2022-01-25,38231448.0,1816069.1428571432,7191372.714285715,93724.14285714287,47332614.0,47238889.85714286
ESP,Europe,Spain,2022-01-26,38109676.0,1816500.5714285716,7312548.428571427,93889.0,47332614.0,47238725.0
ESP,Europe,Spain,2022-01-27,37991698.14285714,1790414.5714285714,7456445.428571427,94055.85714285713,47332614.0,47238558.14285714
ESP,Europe,Spain,2022-01-28,37876887.85714285,1772577.7142857143,7588917.571428573,94230.85714285713,47332614.0,47238383.14285714
ESP,Europe,Spain,2022-01-29,37762077.57142857,1754740.8571428568,7721389.714285715,94405.85714285713,47332614.0,47238208.14285714
ESP,Europe,Spain,2022-01-30,37647267.28571428,1736904.0,7853861.857142857,94580.85714285713,47332614.0,47238033.14285714
ESP,Europe,Spain,2022-01-31,37550072.571428575,1695873.4285714286,7991911.285714285,94756.71428571428,47332614.0,47237857.28571428
ESP,Europe,Spain,2022-02-01,37458164.14285714,1655339.5714285714,8124174.0,94936.28571428572,47332614.0,47237677.71428572
ESP,Europe,Spain,2022-02-02,37373017.28571429,1611074.1428571432,8253405.428571427,95117.14285714287,47332614.0,47237496.85714286
ESP,Europe,Spain,2022-02-03,37295944.71428572,1558985.4285714286,8382384.857142857,95299.0,47332614.0,47237315.0
ESP,Europe,Spain,2022-02-04,37235861.0,1492995.7142857143,8508304.857142856,95452.42857142855,47332614.0,47237161.571428575
ESP,Europe,Spain,2022-02-05,37175777.28571428,1427006.0,8634224.857142856,95605.85714285713,47332614.0,47237008.14285714
ESP,Europe,Spain,2022-02-06,37115693.571428575,1361016.2857142857,8760144.857142856,95759.28571428572,47332614.0,47236854.71428572
ESP,Europe,Spain,2022-02-07,37053662.42857143,1300657.2857142857,8882342.857142856,95951.42857142855,47332614.0,47236662.571428575
ESP,Europe,Spain,2022-02-08,36996494.42857143,1232540.857142857,9007441.857142856,96136.85714285713,47332614.00000001,47236477.14285715
ESP,Europe,Spain,2022-02-09,36942666.85714285,1164567.5714285714,9129049.0,96330.57142857145,47332614.0,47236283.428571425
ESP,Europe,Spain,2022-02-10,36891884.0,1097315.7142857143,9246860.0,96554.28571428572,47332614.0,47236059.71428572
ESP,Europe,Spain,2022-02-11,36834100.57142857,1040184.5714285716,9361495.285714284,96833.57142857145,47332614.0,47235780.428571425
ESP,Europe,Spain,2022-02-12,36776317.14285714,983053.4285714284,9476130.57142857,97112.85714285713,47332613.99999999,47235501.142857134
ESP,Europe,Spain,2022-02-13,36718533.71428572,925922.2857142857,9590765.857142856,97392.14285714287,47332614.0,47235221.85714286
ESP,Europe,Spain,2022-02-14,36678900.142857134,868247.5714285716,9687784.714285716,97681.57142857145,47332614.0,47234932.428571425
ESP,Europe,Spain,2022-02-15,36640616.71428572,814520.0,9779513.57142857,97963.71428571428,47332614.0,47234650.28571428
ESP,Europe,Spain,2022-02-16,36606009.14285715,763856.2857142857,9864479.57142857,98269.0,47332614.0,47234345.0
ESP,Europe,Spain,2022-02-17,36574093.28571428,718580.8571428572,9941370.285714284,98569.57142857145,47332614.0,47234044.428571425
ESP,Europe,Spain,2022-02-18,36544804.42857143,687653.2857142857,10001300.57142857,98855.71428571428,47332614.0,47233758.28571428
ESP,Europe,Spain,2022-02-19,36515515.57142857,656725.7142857143,10061230.857142856,99141.85714285713,47332614.0,47233472.14285714
ESP,Europe,Spain,2022-02-20,36486226.71428572,625798.1428571428,10121161.142857144,99428.0,47332614.0,47233186.0
ESP,Europe,Spain,2022-02-21,36459784.71428571,590134.5714285715,10183000.142857144,99694.57142857145,47332614.0,47232919.428571425
ESP,Europe,Spain,2022-02-22,36435083.71428571,557606.0,10239982.714285716,99941.57142857145,47332614.0,47232672.428571425
ESP,Europe,Spain,2022-02-23,36410839.28571429,527990.0,10293616.57142857,100168.14285714287,47332614.00000001,47232445.857142866
ESP,Europe,Spain,2022-02-24,36386354.99999999,501707.7142857143,10344175.714285716,100375.57142857145,47332614.0,47232238.428571425
ESP,Europe,Spain,2022-02-25,36362311.85714286,468045.0,10401679.857142856,100577.28571428572,47332614.0,47232036.71428572
ESP,Europe,Spain,2022-02-26,36338268.71428572,434382.2857142858,10459184.0,100779.0,47332614.0,47231835.0
ESP,Europe,Spain,2022-02-27,36314225.57142857,400719.5714285714,10516688.142857144,100980.71428571428,47332614.0,47231633.28571428
ESP,Europe,Spain,2022-02-28,36297150.71428572,378314.85714285716,10556032.285714284,101116.14285714287,47332614.0,47231497.85714286
ESP,Europe,Spain,2022-03-01,36274880.42857143,362405.5714285714,10594033.57142857,101294.42857142855,47332614.00000001,47231319.57142858
ESP,Europe,Spain,2022-03-02,36254768.57142857,348057.85714285716,10628335.857142856,101451.71428571428,47332614.0,47231162.28571428
ESP,Europe,Spain,2022-03-03,36236478.42857143,334578.85714285716,10659951.142857144,101605.57142857145,47332614.00000001,47231008.42857143
ESP,Europe,Spain,2022-03-04,36218920.71428571,322990.5714285714,10688953.857142856,101748.85714285713,47332614.0,47230865.14285714
ESP,Europe,Spain,2022-03-05,36201363.00000001,311402.2857142857,10717956.57142857,101892.14285714287,47332614.00000001,47230721.857142866
ESP,Europe,Spain,2022-03-06,36183805.28571429,299814.0,10746959.285714284,102035.42857142855,47332614.0,47230578.571428575
ESP,Europe,Spain,2022-03-07,36161105.14285714,296172.4285714286,10773134.714285716,102201.71428571428,47332614.0,47230412.28571428
ESP,Europe,Spain,2022-03-08,36143463.85714286,289220.2857142857,10797588.714285716,102341.14285714287,47332614.0,47230272.85714286
ESP,Europe,Spain,2022-03-09,36125374.99999999,283154.85714285716,10821606.57142857,102477.57142857145,47332613.99999999,47230136.42857142
ESP,Europe,Spain,2022-03-10,36107361.14285715,276772.14285714284,10845883.42857143,102597.28571428572,47332614.0,47230016.71428572
ESP,Europe,Spain,2022-03-11,36089711.71428572,270477.0,10869724.857142856,102700.42857142855,47332614.0,47229913.571428575
ESP,Europe,Spain,2022-03-12,36072062.28571428,264181.85714285716,10893566.285714284,102803.57142857145,47332614.0,47229810.428571425
ESP,Europe,Spain,2022-03-13,36054412.85714285,257886.7142857143,10917407.714285716,102906.71428571428,47332614.0,47229707.28571428
ESP,Europe,Spain,2022-03-14,36041905.85714286,253374.1428571429,10934347.142857144,102986.85714285713,47332614.0,47229627.14285714
ESP,Europe,Spain,2022-03-15,36027553.57142857,245554.85714285716,10956439.142857144,103066.42857142855,47332613.99999999,47229547.57142857
ESP,Europe,Spain,2022-03-16,36016335.0,236758.2857142857,10976393.714285716,103127.0,47332614.0,47229487.0
ESP,Europe,Spain,2022-03-17,36008347.14285715,226561.42857142855,10994530.0,103175.42857142855,47332614.0,47229438.571428575
ESP,Europe,Spain,2022-03-18,35993966.71428571,223446.2857142857,11011944.42857143,103256.57142857145,47332613.99999999,47229357.42857142
ESP,Europe,Spain,2022-03-19,35979586.28571428,220331.1428571429,11029358.857142856,103337.71428571428,47332614.0,47229276.28571428
ESP,Europe,Spain,2022-03-20,35965205.85714286,217216.0,11046773.285714284,103418.85714285713,47332614.0,47229195.14285714
ESP,Europe,Spain,2022-03-21,35950825.42857143,208981.42857142855,11069307.142857144,103500.0,47332614.0,47229114.0
ESP,Europe,Spain,2022-03-22,35933862.0,208352.0,11086809.0,103591.0,47332614.0,47229023.0
ESP,Europe,Spain,2022-03-23,35916898.57142857,207272.0,11104761.42857143,103682.0,47332614.0,47228932.0
ESP,Europe,Spain,2022-03-24,35899935.14285715,206250.2857142857,11122655.57142857,103773.0,47332614.0,47228841.0
