ISO_code,Continent,Country/Region,Date,Mu Raw,Mu Smooth (7 days average),Beta Raw,Beta Smooth (7 days average),Beta Fixed Raw (No negative values),Beta Fixed Smooth,R0 Raw,R0 Smooth (7 days average),R0 Fixed Raw (No negative values),R0 Fixed Smooth
ESP,Europe,Spain,2020-03-14,0.016819571865443424,0.014047281693496668,0.6810749234329446,0.5452805746137577,0.6810749234329446,0.5452805746137577,9.807478897434402,7.85204027443811,9.807478897434402,7.85204027443811
ESP,Europe,Spain,2020-03-15,0.006711409395973154,0.012664206732440054,0.661981023516994,0.4984710701266505,0.661981023516994,0.4984710701266505,9.532526738644712,7.177983409823766,9.532526738644712,7.177983409823766
ESP,Europe,Spain,2020-03-16,0.011487303506650543,0.014583673865143107,0.4171014608225334,0.44038278979499157,0.4171014608225334,0.44038278979499157,6.006261035844481,6.341512173047878,6.006261035844481,6.341512173047878
ESP,Europe,Spain,2020-03-17,0.00045248868778280545,0.014106067558642143,0.06854276441211378,0.41795115047691883,0.06854276441211378,0.41795115047691883,0.9870158075344384,6.018496566867631,0.9870158075344384,6.018496566867631
ESP,Europe,Spain,2020-03-18,0.035342093339374714,0.016304488119889583,1.400730677621974,0.4620123062647194,1.400730677621974,0.4620123062647194,20.170521757756422,6.652977210211959,20.170521757756422,6.652977210211959
ESP,Europe,Spain,2020-03-19,0.012236037102822183,0.013058578561753598,0.2956464552495456,0.2913760509163786,0.2956464552495456,0.2913760509163786,4.257308955593456,4.195815133195851,4.257308955593456,4.195815133195851
ESP,Europe,Spain,2020-03-20,0.015282067956429848,0.01381049796241365,0.29188671724019805,0.2957446259872566,0.29188671724019805,0.2957446259872566,4.203168728258851,4.258722614216495,4.203168728258851,4.258722614216495
ESP,Europe,Spain,2020-03-21,0.007138047138047138,0.014039795340392238,0.35340839202319424,0.2835985886249076,0.35340839202319424,0.2835985886249076,5.089080845133997,4.08381967619867,5.089080845133997,4.08381967619867
ESP,Europe,Spain,2020-03-22,0.020147679324894516,0.01594338487496127,0.2553630611953818,0.2754856598080283,0.2553630611953818,0.2754856598080283,3.677228081213498,3.9669935012356072,3.677228081213498,3.9669935012356072
ESP,Europe,Spain,2020-03-23,0.008144059361143787,0.015299254474236882,0.26007998559602435,0.2675301481361775,0.26007998559602435,0.2675301481361775,3.7451517925827504,3.8524341331609557,3.7451517925827504,3.8524341331609557
ESP,Europe,Spain,2020-03-24,0.015841432616514883,0.01751998725230702,0.376970854926718,0.2769081388893079,0.376970854926718,0.2769081388893079,5.428380310944739,3.9874772000060332,5.428380310944739,3.9874772000060332
ESP,Europe,Spain,2020-03-25,0.012620726432422824,0.017607055558125747,0.20627689018358764,0.26009013076352827,0.20627689018358764,0.26009013076352827,2.970387218643662,3.745297882994807,2.970387218643662,3.745297882994807
ESP,Europe,Spain,2020-03-26,0.017499472907442547,0.017960944800902205,0.326226480745692,0.25467942740251254,0.326226480745692,0.25467942740251254,4.697661322737964,3.6673837545961803,4.697661322737964,3.6673837545961803
ESP,Europe,Spain,2020-03-27,0.016887149602279976,0.017634183081912967,0.20686445570375503,0.23456093579720289,0.20686445570375503,0.23456093579720289,2.978848162134072,3.377677475479721,2.978848162134072,3.377677475479721
ESP,Europe,Spain,2020-03-28,0.020463173880030373,0.01714265480677332,0.2966178903050392,0.22797864628890047,0.2966178903050392,0.22797864628890047,4.2712976203925646,3.2828925065601666,4.2712976203925646,3.2828925065601666
ESP,Europe,Spain,2020-03-29,0.01563876651982379,0.01620160163764044,0.19967447949242623,0.2080582514501497,0.19967447949242623,0.2080582514501497,2.8753125046909376,2.9960388208821556,2.8753125046909376,2.9960388208821556
ESP,Europe,Spain,2020-03-30,0.02368918880763475,0.015480192345130423,0.325725920867937,0.20234216316178869,0.325725920867937,0.20234216316178869,4.690453260498293,2.9137271495297568,4.690453260498293,2.9137271495297568
ESP,Europe,Spain,2020-03-31,0.016450910757245963,0.013825432604880504,0.2592447980462607,0.17724653211920582,0.2592447980462607,0.17724653211920582,3.733125091866154,2.5523500625165636,3.733125091866154,2.5523500625165636
ESP,Europe,Spain,2020-04-01,0.015097951131858044,0.013160948023514973,0.16840196665647764,0.1573632986174282,0.16840196665647764,0.1573632986174282,2.424988319853278,2.266031500090966,2.424988319853278,2.266031500090966
ESP,Europe,Spain,2020-04-02,0.015212140874517862,0.0124396952730166,0.1853970395085244,0.15154549080262775,0.1853970395085244,0.15154549080262775,2.6697173689227514,2.1822550675578394,2.6697173689227514,2.1822550675578394
ESP,Europe,Spain,2020-04-03,0.013446451676302472,0.01147374397043356,0.16078842914563815,0.13878208441011836,0.16078842914563815,0.13878208441011836,2.3153533796971892,1.9984620155057042,2.3153533796971892,1.9984620155057042
ESP,Europe,Spain,2020-04-04,0.013875801696100186,0.010651699041354873,0.15717512643378406,0.129698363043941,0.15717512643378406,0.129698363043941,2.2633218206464902,1.8676564278327503,2.2633218206464902,1.8676564278327503
ESP,Europe,Spain,2020-04-05,0.01058890147225368,0.009756291855634713,0.15966186147389894,0.11594749881351171,0.15966186147389894,0.11594749881351171,2.2991308052241446,1.6696439829145686,2.2991308052241446,1.6696439829145686
ESP,Europe,Spain,2020-04-06,0.012105870625885315,0.009354767645173862,0.15005650356985686,0.10469471561902507,0.15005650356985686,0.10469471561902507,2.1608136514059386,1.507603904913961,2.1608136514059386,1.507603904913961
ESP,Europe,Spain,2020-04-07,0.011799518687687246,0.008800366207097125,0.12006216353381735,0.08924378342791228,0.12006216353381735,0.08924378342791228,1.7288951548869698,1.2851104813619367,1.7288951548869698,1.2851104813619367
ESP,Europe,Spain,2020-04-08,0.010049181878369432,0.008183375643411987,0.12767731195287446,0.07786872613528353,0.12767731195287446,0.07786872613528353,1.838553292121392,1.1213096563480829,1.838553292121392,1.1213096563480829
ESP,Europe,Spain,2020-04-09,0.008450481756436581,0.007821484619245169,0.09605319476095857,0.06599868161422477,0.09605319476095857,0.06599868161422477,1.3831660045578034,0.9503810152448366,1.3831660045578034,0.9503810152448366
ESP,Europe,Spain,2020-04-10,0.007692137172751657,0.007533266702849888,0.09720237958239676,0.05886206113537595,0.09720237958239676,0.05886206113537595,1.3997142659865134,0.8476136803494136,1.3997142659865134,0.8476136803494136
ESP,Europe,Spain,2020-04-11,0.007607951396059081,0.0075224919387092476,0.060919076820779045,0.05085681501193641,0.060919076820779045,0.05085681501193641,0.8772347062192182,0.7323381361718843,0.8772347062192182,0.7323381361718843
ESP,Europe,Spain,2020-04-12,0.007778231999027721,0.0074595932185732555,0.08089237911249245,0.04522488605590335,0.08089237911249245,0.04522488605590335,1.1648502592198913,0.6512383592050082,1.1648502592198913,0.6512383592050082
ESP,Europe,Spain,2020-04-13,0.00822506055934816,0.0069428050091944185,0.041899978232067314,0.03412647653595916,0.041899978232067314,0.03412647653595916,0.6033596865417693,0.4914212621178119,0.6033596865417693,0.4914212621178119
ESP,Europe,Spain,2020-04-14,0.007480584741891274,0.007157448987328981,0.040436762485416,0.03345784306005853,0.040436762485416,0.03345784306005853,0.5822893797899904,0.4817929400648428,0.5822893797899904,0.4817929400648428
ESP,Europe,Spain,2020-04-15,0.0075159447092016975,0.007439378647117094,0.044587000305463205,0.038349391589215236,0.044587000305463205,0.038349391589215236,0.6420528043986701,0.5522312388846994,0.6420528043986701,0.5522312388846994
ESP,Europe,Spain,2020-04-16,0.006432956341669628,0.00790116974339226,0.046096851409016815,0.04105754040302889,0.046096851409016815,0.04105754040302889,0.6637946602898421,0.591228581803616,0.6637946602898421,0.591228581803616
ESP,Europe,Spain,2020-04-17,0.007616713823767178,0.007075389151999808,0.041165656718320065,0.032259456235475055,0.041165656718320065,0.03447227591602649,0.5927854567438089,0.4645361697908408,0.5927854567438089,0.4964007731907814
ESP,Europe,Spain,2020-04-18,0.007167660355107122,0.007006594346634498,0.021495574128547565,0.04174146480816374,0.021495574128547565,0.043954284488715176,0.3095362674510849,0.6010770932375579,0.3095362674510849,0.6329416966374986
ESP,Europe,Spain,2020-04-19,0.004160714533375865,0.006945220549041128,0.00320351247288316,0.04186667457445333,0.00320351247288316,0.04407949425500477,0.046130579609517504,0.6028801138721279,0.046130579609517504,0.6347447172720687
ESP,Europe,Spain,2020-04-20,0.009727568406290096,0.00744730161884323,0.03721954390076288,0.0498481541999891,0.03721954390076288,0.052060973880540526,0.5359614321709855,0.717813420479843,0.5359614321709855,0.7496780238797836
ESP,Europe,Spain,2020-04-21,0.009454092360408069,0.007187539662710134,0.07467760218951294,0.05105120342866629,0.07467760218951294,0.05326402310921772,1.0753574715289864,0.7351373293727946,1.0753574715289864,0.7670019327727351
ESP,Europe,Spain,2020-04-22,0.010748482383127856,0.0070175038876863416,0.06354404200215881,0.0511236196637734,0.06354404200215881,0.05333643934432484,0.9150342048310868,0.7361801231583369,0.9150342048310868,0.7680447265582776
ESP,Europe,Spain,2020-04-23,0.0006524922019224648,0.006469510575040304,-0.01548973776386005,0.04007262366250609,0,0.04425871905830215,-0.2230522237995847,0.5770457807400877,0.0,0.637325554439551
ESP,Europe,Spain,2020-04-24,0.007135150186210017,0.007494124678322604,0.10753971672714087,0.04834758084350009,0.10753971672714087,0.05032085655874471,1.5485719208708284,0.6962051641464013,1.5485719208708284,0.7246203344459238
ESP,Europe,Spain,2020-04-25,0.006738043771953526,0.0073574084034679675,0.022372042492574754,0.03841917160186035,0.022372042492574754,0.040392447317104965,0.32215741189307645,0.553236071066789,0.32215741189307645,0.5816512413663115
ESP,Europe,Spain,2020-04-26,0.0076752820219905754,0.007448997706906439,0.05907386985163346,0.04234207096838075,0.05907386985163346,0.04431534668362537,0.8506637258635218,0.6097258219446828,0.8506637258635218,0.6381409922442053
ESP,Europe,Spain,2020-04-27,0.007909234713358426,0.007337976308521922,0.04564088850150324,0.04112663810890306,0.04564088850150324,0.043099913824147684,0.6572287944216466,0.592223588768204,0.6572287944216466,0.6206387590677266
ESP,Europe,Spain,2020-04-28,0.00826384193524153,0.007730774710815257,0.07518451583526274,0.03678267607761234,0.07518451583526274,0.038755951792856964,1.0826570280277834,0.5296705355176177,1.0826570280277834,0.5580857058171402
ESP,Europe,Spain,2020-04-29,0.00691252919460559,0.007513630852498706,-0.013812930006712328,0.01369225801301044,0,0.028015306673533715,-0.19890619209665752,0.19716851538735033,0.0,0.40342041609888546
ESP,Europe,Spain,2020-04-30,0.007824790924898567,0.006526126681840764,0.04243496250309789,0.010875782843667534,0.04243496250309789,0.028015306673533715,0.6110634600446095,0.15661127294881247,0.6110634600446095,0.40342041609888546
ESP,Europe,Spain,2020-05-01,0.006178136262227562,0.008072224032614497,0.03804085203566266,0.017280576165643415,0.03804085203566266,0.034420099995509594,0.5477882693135423,0.24884029678526515,0.5477882693135423,0.4956494399353381
ESP,Europe,Spain,2020-05-02,0.007379168896022829,0.007974957155996396,0.04983233805821759,-0.005390244095907613,0.04983233805821759,0.0289856925618435,0.7175856680383332,-0.07761951498106963,0.7175856680383332,0.41739397289054636
ESP,Europe,Spain,2020-05-03,0.006898132233298957,0.007896370909079358,0.05056583983528966,-0.006079218237676836,0.05056583983528966,0.02829671842007428,0.728148093628171,-0.08754074262254644,0.728148093628171,0.4074727452490696
ESP,Europe,Spain,2020-05-04,0.010658823529411764,0.0080471963492205,0.015233154282468183,-0.017035533047429975,0.015233154282468183,0.021073027015032903,0.21935742166754182,-0.24531167588299163,0.21935742166754182,0.3034515890164738
ESP,Europe,Spain,2020-05-05,0.006743834927025667,0.008195992017866784,-0.08644841061695056,-0.028379453395236193,0,0.018896862117537445,-1.244857112884088,-0.4086641288914012,0.0,0.2721148144925392
ESP,Europe,Spain,2020-05-06,0.0,0.008939181051206517,-0.0335282561921127,-0.030802365998621607,0,0.018896862117537445,-0.48280688916642284,-0.4435540703801511,0.0,0.2721148144925392
ESP,Europe,Spain,2020-05-07,0.018647472380314698,0.011188513127271269,0.08726851575692908,0.0014969799900216376,0.08726851575692908,0.046406457221593166,1.2566666268997786,0.02155651185631158,1.2566666268997786,0.6682529839909416
ESP,Europe,Spain,2020-05-08,0.005497268125900848,0.010113665593944821,-0.12065488979519455,-0.017201563953864206,0,0.033939526399174726,-1.7374304130508014,-0.24770252093564454,0.0,0.488729180148116
ESP,Europe,Spain,2020-05-09,0.006829065167603581,0.010777484757385632,0.04500951906583303,0.0031915056390785343,0.04500951906583303,0.037096183164232535,0.6481370745479956,0.045957681202730895,0.6481370745479956,0.5341850375649485
ESP,Europe,Spain,2020-05-10,0.007953910314286943,0.011124555774627273,-0.02612836383298231,0.023871132084596337,0,0.05777580960975033,-0.3762484391949452,0.34374430201818723,0.0,0.8319716583804048
ESP,Europe,Spain,2020-05-11,0.011700393209935744,0.011693114520461054,-0.06417428815217532,0.0335536991167378,0,0.06372575323718004,-0.9241097493913246,0.4831732672810243,0.0,0.9176508466153924
ESP,Europe,Spain,2020-05-12,0.011946158160403814,0.011878096637242099,-0.10340879884064849,0.04224752719935171,0,0.06372575323718004,-1.4890867033053383,0.6083643916706646,0.0,0.9176508466153924
ESP,Europe,Spain,2020-05-13,0.015745324532453246,0.01256624962089351,0.19256716572839003,0.07363503013377799,0.19256716572839003,0.08034057062294224,2.7729671864888163,1.060344433926403,2.7729671864888163,1.1569042169703683
ESP,Europe,Spain,2020-05-14,0.01112353964702958,0.011796191628589978,-0.04362129185027187,0.04383582961145804,0,0.05283097551888654,-0.628146602643915,0.6312359464049957,0.0,0.7607660474719662
ESP,Europe,Spain,2020-05-15,0.010144002269986522,0.01143997013794482,0.02209659735540468,0.05653571673735518,0.02209659735540468,0.059299249523316264,0.3181910019178274,0.8141143210179145,0.3181910019178274,0.8539091931357542
ESP,Europe,Spain,2020-05-16,0.00925856228829507,0.009990826956518175,0.18976690418445763,0.054478620881054554,0.18976690418445763,0.05724215366701565,2.73264342025619,0.7844921406871855,2.73264342025619,0.8242870128050253
ESP,Europe,Spain,2020-05-17,0.011933821535123406,0.010575898868580869,0.041649605392007974,0.04426171191878255,0.041649605392007974,0.04702524470474365,0.5997543176449148,0.6373686516304687,0.5997543176449148,0.6771635237483086
ESP,Europe,Spain,2020-05-18,0.012995268027403065,0.009742301342779884,-0.0033174915738779774,0.039373965688421976,0,0.04213749847438307,-0.04777187866384287,0.5669851059132764,0.0,0.6067799780311162
ESP,Europe,Spain,2020-05-19,0.016763229045963692,0.009376329190466088,0.11630372170033547,0.04663253762683093,0.11630372170033547,0.04892214304509517,1.6747735924848306,0.6715085418263653,1.6747735924848306,0.7044788598493704
ESP,Europe,Spain,2020-05-20,0.010354918586328506,0.007709944908536716,-0.01602723792784967,0.03397767217054936,0,0.036267277588813596,-0.2307922261610352,0.4892784792559108,0.0,0.5222487972789157
ESP,Europe,Spain,2020-05-21,0.008629989212513484,0.016342369825363388,0.045277918031008044,0.055191621797683284,0.045277918031008044,0.055191621797683284,0.6520020196465158,0.7947593538866392,0.6520020196465158,0.7947593538866392
ESP,Europe,Spain,2020-05-22,0.0,0.01585062826620463,0.007696926361300453,0.057563219216953176,0.007696926361300453,0.057563219216953176,0.11083573960272651,0.8289103567241257,0.11083573960272651,0.8289103567241257
ESP,Europe,Spain,2020-05-23,0.013354065672733924,0.01696200637505961,0.11824854144855361,0.06421673970137069,0.11824854144855361,0.06421673970137069,1.702778996859172,0.924721051699738,1.702778996859172,0.924721051699738
ESP,Europe,Spain,2020-05-24,0.006098638854516528,0.01505428270752619,0.007435381779483876,0.011500003522064753,0.007435381779483876,0.04732409092300589,0.10706949762456781,0.16560005071773243,0.10706949762456781,0.6814669092912848
ESP,Europe,Spain,2020-05-25,0.010433462961206487,0.020571887306781642,0.047492511994984735,0.030417953428291396,0.047492511994984735,0.06624204082923255,0.6838921727277801,0.4380185293673961,0.6838921727277801,0.9538853879409486
ESP,Europe,Spain,2020-05-26,0.005098539072458084,0.019081392598037854,0.027719663506364466,0.02304473141402011,0.027719663506364466,0.05945739625852044,0.3991631544916483,0.33184413236188953,0.3991631544916483,0.8561865061226942
ESP,Europe,Spain,2020-05-27,0.07078189300411522,0.01840057759943099,0.13247040946208785,0.05331426588465293,0.13247040946208785,0.08972693072915326,1.907573896254065,0.7677254287390021,1.907573896254065,1.292067802499807
ESP,Europe,Spain,2020-05-28,0.005187798298402158,0.008329567047392558,0.06187909996589724,0.047491957604579214,0.06187909996589724,0.08390462244907956,0.8910590395089202,0.6838841895059407,0.8910590395089202,1.2082265632667457
ESP,Europe,Spain,2020-05-29,0.007779646761984861,0.007668116823448827,0.054271569752223095,0.05369056014951316,0.054271569752223095,0.09010322499401349,0.7815106044320125,0.7731440661529895,0.7815106044320125,1.2974864399137942
ESP,Europe,Spain,2020-05-30,0.0,0.0065952343068485355,-0.250768611806588,0.060767524729412783,0,0.09718018957391313,-3.611068010014867,0.875052356103544,0.0,1.399394729864349
ESP,Europe,Spain,2020-05-31,0.044721871049304675,0.0065952343068485355,0.13986103112307038,0.09527562185421679,0.13986103112307038,0.09718018957391313,2.0139988481722133,1.3719689547007217,2.0139988481722133,1.399394729864349
ESP,Europe,Spain,2020-06-01,0.0,0.00020639558551929492,-0.004120042104914286,0.08388709266123758,0,0.08579166038093389,-0.05932860631076571,1.207974134321821,0.0,1.235399909485448
ESP,Europe,Spain,2020-06-02,0.0003328340822100183,0.00022680374878460103,0.23960640480079418,0.09416181992757365,0.23960640480079418,0.0954778102037108,3.450332229131436,1.3559302069570605,3.450332229131436,1.3748804669334354
ESP,Europe,Spain,2020-06-03,0.0002848191398461977,0.0002815159675342282,0.09171425150157195,0.06793195337804635,0.09171425150157195,0.06924794365418349,1.320685221622636,0.9782201286438673,1.320685221622636,0.9971703886202422
ESP,Europe,Spain,2020-06-04,0.0005576467307960407,0.00026157957343816236,0.10526931778043482,0.04850967342273078,0.10526931778043482,0.0561459077253875,1.5158781760382614,0.6985392972873231,1.5158781760382614,0.80850107124558
ESP,Europe,Spain,2020-06-05,0.00026946914578280785,0.00020532728258932024,0.10381032181152045,0.0414677357228892,0.10381032181152045,0.049103970025545916,1.4948686340858943,0.5971353944096044,1.4948686340858943,0.7070971683678612
ESP,Europe,Spain,2020-06-06,0.0,0.00019057394442423668,-0.009211931932960039,0.03260134082581452,0,0.040237575128471245,-0.13265181983462454,0.46945930789172907,0.0,0.5794210818499859
ESP,Europe,Spain,2020-06-07,0.0,0.00019057394442423668,0.060141326772215814,0.047992427891921215,0.060141326772215814,0.05431267191844079,0.8660351055199077,0.6910909616436655,0.8660351055199077,0.7821024756255474
ESP,Europe,Spain,2020-06-08,0.00014285714285714287,0.00019057394442423668,0.06780304875943836,0.04156668295316451,0.06780304875943836,0.04788692697968409,0.9763639021359124,0.598560234525569,0.9763639021359124,0.6895717485074508
ESP,Europe,Spain,2020-06-09,0.0007158196134574087,0.00017016578115893057,0.05599733895410309,0.049782898256069234,0.05599733895410309,0.0561031422825888,0.8063616809390844,0.7168737348873969,0.8063616809390844,0.8078852488692787
ESP,Europe,Spain,2020-06-10,0.0001452643811737362,6.790583637930075e-05,-0.04424170818563703,0.022611226431868213,0,0.04810352243200265,-0.6370805978731732,0.3256016606189023,0.0,0.6926907230208381
ESP,Europe,Spain,2020-06-11,0.00016388069485414618,4.715378192590986e-05,0.055975753881543744,0.034282055634642664,0.055975753881543744,0.05345410760825752,0.8060508558942299,0.4936616011388543,0.8060508558942299,0.7697391495589083
ESP,Europe,Spain,2020-06-12,0.00016619577862722287,2.3742254089603267e-05,0.041745557531997705,0.028070082168844154,0.041745557531997705,0.047242134142459015,0.601136028460767,0.4042091832313558,0.601136028460767,0.6802867316514097
ESP,Europe,Spain,2020-06-13,0.0,0.0,0.09852567752978682,0.03451496404979427,0.09852567752978682,0.05368701602340913,1.41876975642893,0.49701548231703746,1.41876975642893,0.7730930307370915
ESP,Europe,Spain,2020-06-14,0.0,0.0,0.015161112200918866,0.03112577183530321,0.015161112200918866,0.05029782380891806,0.21832001569323164,0.4482111144283662,0.21832001569323164,0.7242886628484201
ESP,Europe,Spain,2020-06-15,0.0,0.0,0.1253165558797714,0.036519955785482505,0.1253165558797714,0.05569200775909736,1.804558404668708,0.5258873633109481,1.804558404668708,0.801964911731002
ESP,Europe,Spain,2020-06-16,0.0,0.0,-0.134204363815304,0.027347787376959563,0,0.04651983935057442,-1.9325428389403776,0.3938081382282177,0.0,0.6698856866482715
ESP,Europe,Spain,2020-06-17,0.0,0.0,0.037454096233784095,0.06494895213180193,0.037454096233784095,0.06494895213180193,0.539338985766491,0.9352649106979478,0.539338985766491,0.9352649106979478
ESP,Europe,Spain,2020-06-18,0.0,0.036575151233131695,0.012491939620954177,0.0692609740454049,0.012491939620954177,0.0692609740454049,0.17988393054174015,0.9973580262538306,0.17988393054174015,0.9973580262538306
ESP,Europe,Spain,2020-06-19,0.0,0.036867891279970096,0.08685973069864852,0.07879650694312731,0.08685973069864852,0.07879650694312731,1.2507801220605388,1.1346696999810333,1.2507801220605388,1.1346696999810333
ESP,Europe,Spain,2020-06-20,0.0,0.036909407450518524,0.07480133202834939,0.08032814228093395,0.07480133202834939,0.08032814228093395,1.0771391812082312,1.1567252488454487,1.0771391812082312,1.1567252488454487
ESP,Europe,Spain,2020-06-21,0.0,0.036949819655004275,0.05292039985217392,0.08225807982617715,0.05292039985217392,0.08225807982617715,0.7620537578713045,1.1845163494969508,0.7620537578713045,1.1845163494969508
ESP,Europe,Spain,2020-06-22,0.0,0.036989513220677284,0.06111137702011082,0.0846328881099782,0.06111137702011082,0.0846328881099782,0.8800038290895957,1.218713588783686,0.8800038290895957,1.218713588783686
ESP,Europe,Spain,2020-06-23,0.0,0.0370689444927691,0.1290037894685926,0.08667617132996223,0.1290037894685926,0.08667617132996223,1.8576545683477332,1.248136867151456,1.8576545683477332,1.248136867151456
ESP,Europe,Spain,2020-06-24,0.25602605863192185,0.0371874981382937,0.06763824962900496,0.07714913845956649,0.06763824962900496,0.07714913845956649,0.9739907946576714,1.1109475938177573,0.9739907946576714,1.1109475938177573
ESP,Europe,Spain,2020-06-25,0.0020491803278688526,0.0009311355084694494,0.07924066990501102,0.0741359640002052,0.07924066990501102,0.0741359640002052,1.1410656466321587,1.0675578816029547,1.1410656466321587,1.0675578816029547
ESP,Europe,Spain,2020-06-26,0.0002906131938390003,0.0007610547142273295,0.09758117806329496,0.07969755074323732,0.09758117806329496,0.07969755074323732,1.4051689641114473,1.1476447307026174,1.4051689641114473,1.1476447307026174
ESP,Europe,Spain,2020-06-27,0.0002828854314002829,0.0007976238909634828,0.08831089484505174,0.07486891199387105,0.08831089484505174,0.07486891199387105,1.271676885768745,1.078112332711743,1.271676885768745,1.078112332711743
ESP,Europe,Spain,2020-06-28,0.0002778549597110308,0.0008751130423433208,0.06954405783878127,0.07297914542895076,0.06954405783878127,0.07297914542895076,1.0014344328784504,1.0508996941768909,1.0014344328784504,1.0508996941768909
ESP,Europe,Spain,2020-06-29,0.0005560189046427579,0.0011875734853567816,0.07541435955999908,0.07624577154335552,0.07541435955999908,0.07624577154335552,1.0859667776639865,1.0979391102243194,1.0859667776639865,1.0979391102243194
ESP,Europe,Spain,2020-06-30,0.0008298755186721991,0.0014533930955727696,0.06231455937582238,0.07672055685467027,0.06231455937582238,0.07672055685467027,0.8973296550118423,1.104776018707252,0.8973296550118423,1.104776018707252
ESP,Europe,Spain,2020-07-01,0.0022315202231520223,0.0014873017156374364,0.04654602841347596,0.07238993448498587,0.04654602841347596,0.07238993448498587,0.6702628091540538,1.0424150565837966,0.6702628091540538,1.0424150565837966
ESP,Europe,Spain,2020-07-02,0.0008586147681740126,0.0018425545857053663,0.1181717771062359,0.12810381258937628,0.1181717771062359,0.12810381258937628,1.7016735903297968,1.8446949012870184,1.7016735903297968,1.8446949012870184
ESP,Europe,Spain,2020-07-03,0.0005465974309920743,0.0017198953331090789,0.06378070681773118,0.11076121523466488,0.06378070681773118,0.1112221301456283,0.9184421781753289,1.5949614993791743,0.9184421781753289,1.6015986740970476
ESP,Europe,Spain,2020-07-04,0.0008253094910591472,0.001641809985824497,0.07508252889060951,0.1010982158972387,0.07508252889060951,0.10211060060023813,1.0811884160247769,1.4558143089202373,1.0811884160247769,1.4703926486434291
ESP,Europe,Spain,2020-07-05,0.0024650780608052587,0.0016256828946398423,0.09241044063961451,0.13490406238184663,0.09241044063961451,0.13591644708484604,1.330710345210449,1.9426184982985915,1.330710345210449,1.957196838021783
ESP,Europe,Spain,2020-07-06,0.0024167561761546724,0.0013829769938692108,0.07873785673920243,0.13426482385334162,0.07873785673920243,0.13527720855634104,1.133825137044515,1.9334134634881193,1.133825137044515,1.9479918032113108
ESP,Europe,Spain,2020-07-07,0.0010672358591248667,0.0011453195160857031,0.03200020278803164,0.13437199371104308,0.03200020278803164,0.1353843784140425,0.46080292014765556,1.9349567094390203,0.46080292014765556,1.9495350491622119
ESP,Europe,Spain,2020-07-08,0.004718290313627533,0.0011261692539092237,0.4365431751442089,0.14369103932329777,0.4365431751442089,0.1447034240262972,6.286221722076608,2.0691509662554877,6.286221722076608,2.0837293059786797
ESP,Europe,Spain,2020-07-09,0.0,0.0005040852792998714,-0.00322640437674389,0.102824647777,0,0.10383703247999944,-0.04646022302511201,1.4806749279887998,0.0,1.4952532677119919
ESP,Europe,Spain,2020-07-10,0.0,0.0005040852792998714,-0.0038602885442520353,0.09968950877940186,0,0.10383703247999944,-0.0555881550372293,1.4355289264233868,0.0,1.4952532677119919
ESP,Europe,Spain,2020-07-11,0.0007124198527665638,0.0005040852792998714,0.3117234542828649,0.10222882600831915,0.3117234542828649,0.10582487991688072,4.488817741673254,1.4720950945197957,4.488817741673254,1.5238782708030822
ESP,Europe,Spain,2020-07-12,0.0007661367554108408,0.0004867086964959382,0.08793577094007948,0.11995416690243745,0.08793577094007948,0.12355022081099902,1.2662751015371445,1.7273400033950992,1.2662751015371445,1.7791231796783857
ESP,Europe,Spain,2020-07-13,0.0007531538316701186,0.0004391660383231962,0.07948804574311268,0.1251299135116855,0.07948804574311268,0.12872596742024708,1.1446278587008225,1.8018707545682713,1.1446278587008225,1.8536539308515578
ESP,Europe,Spain,2020-07-14,0.000933184023889511,0.0004099149112088978,0.09723352207381453,0.13352095466067096,0.09723352207381453,0.13711700856923253,1.4001627178629292,1.9227017471136618,1.4001627178629292,1.9744849233969484
ESP,Europe,Spain,2020-07-15,0.0003637024913620658,0.00033164675939788664,0.1504784343201244,0.1466022075298798,0.1504784343201244,0.15019826143844137,2.166889454209791,2.111071788430269,2.166889454209791,2.1628549647135555
ESP,Europe,Spain,2020-07-16,0.0,0.000345340521136079,-0.02517237735993108,0.1511767306006781,0,0.15477278450923967,-0.36248223398300755,2.1769449206497646,0.0,2.228728096933051
ESP,Europe,Spain,2020-07-17,0.0,0.000345340521136079,0.013914932058168917,0.1647504746262081,0.013914932058168917,0.1647504746262081,0.2003750216376324,2.3724068346173963,0.2003750216376324,2.3724068346173963
ESP,Europe,Spain,2020-07-18,0.0005907837731390311,0.000345340521136079,0.4358008405416932,0.17274031730629533,0.4358008405416932,0.17274031730629533,6.275532103800382,2.4874605692106524,6.275532103800382,2.4874605692106524
ESP,Europe,Spain,2020-07-19,0.00043333814820164666,0.00029047403158096444,0.1241659972048158,0.17006146633532157,0.1241659972048158,0.17006146633532157,1.7879903597493474,2.4488851152286304,1.7879903597493474,2.4488851152286304
ESP,Europe,Spain,2020-07-20,0.0005483959418700301,0.000250524647749982,0.13822533378601087,0.17357625957325012,0.13822533378601087,0.17357625957325012,1.9904448065185565,2.499498137854802,1.9904448065185565,2.499498137854802
ESP,Europe,Spain,2020-07-21,0.0003853069612124326,0.0001925439927540516,0.18880229215827635,0.17382409336415763,0.18880229215827635,0.17382409336415763,2.7187530070791794,2.50306694444387,2.7187530070791794,2.50306694444387
