country_region_code,country_region,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,average_perc,average_rate
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-03,-12,15.0,3,-3.0,-14,1.0,-1.6666666666666667,-0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-04,-16,9.0,10,-2.0,-12,-1.0,-2.0,-0.02
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-05,-2,59.0,10,-6.0,-12,1.0,8.333333333333334,0.08333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-06,-11,-36.0,68,-29.0,-76,12.0,-12.0,-0.12
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-07,5,36.0,33,-15.0,-47,5.0,2.8333333333333335,0.028333333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-08,-27,-41.0,2,-36.0,-74,16.0,-26.666666666666668,-0.26666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-09,-11,25.0,-6,-10.0,-15,3.0,-2.3333333333333335,-0.023333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-10,-14,14.0,-6,-11.0,-14,3.0,-4.666666666666667,-0.04666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-11,-16,5.0,6,-3.0,-5,1.0,-2.0,-0.02
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-12,-11,44.0,1,-6.0,-3,2.0,4.5,0.045
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-13,-7,14.0,11,-6.0,-12,2.0,0.3333333333333333,0.003333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-14,-9,14.0,8,-6.0,-12,2.0,-0.5,-0.005
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-15,-9,17.0,6,-7.0,-12,2.0,-0.5,-0.005
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-16,-7,18.0,4,-7.0,-13,2.0,-0.5,-0.005
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-17,-11,14.0,1,-8.0,-13,2.0,-2.5,-0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-18,-16,6.0,2,-3.0,-5,1.0,-2.5,-0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-19,-8,60.0,-7,-8.0,-2,2.0,6.166666666666667,0.06166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-20,-3,20.0,6,-8.0,-16,3.0,0.3333333333333333,0.003333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-21,-3,27.0,7,-7.0,-18,4.0,1.6666666666666667,0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-22,-2,32.0,4,-10.0,-22,4.0,1.0,0.01
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-23,0,46.0,1,-12.0,-32,5.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-24,-28,22.0,-18,-35.0,-55,12.0,-17.0,-0.17
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-25,-66,-77.0,-28,-47.0,-57,10.0,-44.166666666666664,-0.44166666666666665
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-26,-21,50.0,-20,-22.0,-14,4.0,-3.8333333333333335,-0.03833333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-27,0,21.0,28,-19.0,-43,8.0,-0.8333333333333334,-0.008333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-28,-3,21.0,32,-18.0,-43,9.0,-0.3333333333333333,-0.003333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-29,-2,28.0,36,-19.0,-43,8.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-30,0,43.0,35,-18.0,-44,7.0,3.8333333333333335,0.03833333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2021-12-31,-28,22.0,6,-36.0,-57,13.0,-13.333333333333334,-0.13333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-01,-63,-75.0,1,-41.0,-57,10.0,-37.5,-0.375
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-02,-7,68.0,8,-13.0,-8,2.0,8.333333333333334,0.08333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-03,3,24.0,31,-18.0,-39,7.0,1.3333333333333333,0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-04,-1,27.0,12,-20.0,-39,8.0,-2.1666666666666665,-0.021666666666666664
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-05,6,45.0,21,-16.0,-41,8.0,3.8333333333333335,0.03833333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-06,-43,-61.0,3,-48.0,-79,20.0,-34.666666666666664,-0.3466666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-07,-20,16.0,-4,-30.0,-46,13.0,-11.833333333333334,-0.11833333333333335
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-08,-28,0.0,-10,-22.0,-15,7.0,-11.333333333333334,-0.11333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-09,-28,26.0,-25,-24.0,-11,6.0,-9.333333333333334,-0.09333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-10,-16,14.0,-5,-18.0,-21,6.0,-6.666666666666667,-0.06666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-11,-19,12.0,-2,-18.0,-21,6.0,-7.0,-0.07
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-12,-21,11.0,-3,-21.0,-20,7.0,-7.833333333333333,-0.07833333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-13,-21,10.0,-4,-21.0,-21,7.0,-8.333333333333334,-0.08333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-14,-24,7.0,-8,-21.0,-19,7.0,-9.666666666666666,-0.09666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-15,-27,1.0,-6,-22.0,-13,5.0,-10.333333333333334,-0.10333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-16,-30,14.0,-8,-25.0,-14,5.0,-9.666666666666666,-0.09666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-17,-18,8.0,2,-19.0,-20,6.0,-6.833333333333333,-0.06833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-18,-20,9.0,1,-19.0,-20,6.0,-7.166666666666667,-0.07166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-19,-19,10.0,-1,-20.0,-19,6.0,-7.166666666666667,-0.07166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-20,-20,8.0,-3,-20.0,-21,7.0,-8.166666666666666,-0.08166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-21,-22,8.0,-8,-20.0,-19,7.0,-9.0,-0.09
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-22,-26,-1.0,-5,-20.0,-13,5.0,-10.0,-0.1
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-23,-28,10.0,-12,-23.0,-14,5.0,-10.333333333333334,-0.10333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-24,-17,8.0,-1,-18.0,-19,5.0,-7.0,-0.07
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-25,-18,9.0,0,-17.0,-19,6.0,-6.5,-0.065
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-26,-18,10.0,1,-18.0,-18,6.0,-6.166666666666667,-0.06166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-27,-17,10.0,3,-16.0,-18,5.0,-5.5,-0.055
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-28,-18,9.0,2,-16.0,-17,5.0,-5.833333333333333,-0.05833333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-29,-21,2.0,9,-14.0,-10,3.0,-5.166666666666667,-0.051666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-30,-22,14.0,5,-16.0,-10,2.0,-4.5,-0.045
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-01-31,-14,9.0,9,-15.0,-17,4.0,-4.0,-0.04
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-01,-15,12.0,8,-12.0,-15,4.0,-3.0,-0.03
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-02,-13,12.0,15,-13.0,-16,4.0,-1.8333333333333333,-0.018333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-03,-12,13.0,11,-11.0,-14,3.0,-1.6666666666666667,-0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-04,-16,11.0,2,-12.0,-13,3.0,-4.166666666666667,-0.04166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-05,-18,3.0,6,-12.0,-9,2.0,-4.666666666666667,-0.04666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-06,-18,17.0,5,-11.0,-9,1.0,-2.5,-0.025
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-07,-11,11.0,16,-9.0,-14,3.0,-0.6666666666666666,-0.006666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-08,-13,12.0,16,-9.0,-14,3.0,-0.8333333333333334,-0.008333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-09,-13,13.0,16,-10.0,-13,3.0,-0.6666666666666666,-0.006666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-10,-12,13.0,13,-8.0,-13,3.0,-0.6666666666666666,-0.006666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-11,-14,12.0,10,-9.0,-12,2.0,-1.8333333333333333,-0.018333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-12,-17,2.0,11,-8.0,-9,1.0,-3.3333333333333335,-0.03333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-13,-18,15.0,-3,-11.0,-8,1.0,-4.0,-0.04
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-14,-6,13.0,11,-8.0,-13,2.0,-0.16666666666666666,-0.0016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-15,-14,10.0,13,-8.0,-12,2.0,-1.5,-0.015
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-16,-13,12.0,14,-8.0,-12,3.0,-0.6666666666666666,-0.006666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-17,-12,12.0,20,-6.0,-11,2.0,0.8333333333333334,0.008333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-18,-15,10.0,13,-8.0,-11,2.0,-1.5,-0.015
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-19,-20,1.0,2,-12.0,-9,1.0,-6.166666666666667,-0.06166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-20,-17,16.0,11,-7.0,-7,0.0,-0.6666666666666666,-0.006666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-21,-12,10.0,21,-7.0,-12,2.0,0.3333333333333333,0.003333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-22,-13,11.0,23,-6.0,-11,2.0,1.0,0.01
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-23,-13,12.0,18,-8.0,-11,2.0,0.0,0.0
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-24,-13,12.0,12,-7.0,-11,2.0,-0.8333333333333334,-0.008333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-25,-17,11.0,3,-11.0,-15,3.0,-4.333333333333333,-0.04333333333333333
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-26,-19,3.0,11,-8.0,-9,1.0,-3.5,-0.035
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-27,-12,28.0,17,-4.0,-6,-1.0,3.6666666666666665,0.03666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-02-28,-11,-1.0,41,-10.0,-30,3.0,-1.3333333333333333,-0.013333333333333332
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-01,-16,8.0,23,-8.0,-20,3.0,-1.6666666666666667,-0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-02,-16,14.0,11,-9.0,-12,2.0,-1.6666666666666667,-0.016666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-03,-18,11.0,-4,-11.0,-12,3.0,-5.166666666666667,-0.051666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-04,-18,11.0,-3,-12.0,-11,3.0,-5.0,-0.05
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-05,-19,3.0,3,-9.0,-7,1.0,-4.666666666666667,-0.04666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-06,-22,10.0,-12,-15.0,-8,2.0,-7.5,-0.075
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-07,-18,8.0,0,-12.0,-12,3.0,-5.166666666666667,-0.051666666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-08,-18,10.0,3,-10.0,-11,3.0,-3.8333333333333335,-0.03833333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-09,-17,11.0,4,-12.0,-10,2.0,-3.6666666666666665,-0.03666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-10,-18,11.0,4,-12.0,-9,2.0,-3.6666666666666665,-0.03666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-11,-23,10.0,-13,-15.0,-10,3.0,-8.0,-0.08
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-12,-23,0.0,-5,-13.0,-7,2.0,-7.666666666666667,-0.07666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-13,-23,8.0,-7,-12.0,-6,1.0,-6.5,-0.065
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-14,-25,1.0,-16,-17.0,-11,5.0,-10.5,-0.105
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-15,-23,2.0,-8,-14.0,-11,4.0,-8.333333333333334,-0.08333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-16,-22,4.0,-10,-15.0,-11,5.0,-8.166666666666666,-0.08166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-17,-20,9.0,-9,-15.0,-12,4.0,-7.166666666666667,-0.07166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-18,-19,11.0,0,-12.0,-13,3.0,-5.0,-0.05
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-19,-21,-9.0,2,-10.0,-11,1.0,-8.0,-0.08
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-20,-25,4.0,-14,-13.0,-8,1.0,-9.166666666666666,-0.09166666666666666
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-21,-23,3.0,-8,-15.0,-11,4.0,-8.333333333333334,-0.08333333333333334
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-22,-23,6.0,-8,-15.0,-10,4.0,-7.666666666666667,-0.07666666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-23,-23,6.0,-9,-17.0,-11,5.0,-8.166666666666666,-0.08166666666666667
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-24,-22,5.0,-8,-16.0,-11,4.0,-8.0,-0.08
ES,Spain,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,2022-03-25,-22,4.0,-7,-15.0,-11,4.0,-7.833333333333333,-0.07833333333333332
